pid,finishing,shotpower,curve,longshots,volleys,freekickaccuracy,penalties,headingaccuracy,positioning,sprintspeed,acceleration,agility,reactions,jumping,stamina,strength,balance,shortpassing,longpassing,crossing,ballcontrol,dribbling,tacticalawareness,vision,standingtackle,slidingtackle,marking,aggression,gkdiving,gkhandling,gkkicking,gkreflexes,gkpositioning,poten,perfcon,perfcon_vn,perfcon_cn,perfcon_id,perfcon_kr,perfcon_th,fullname,shortname,badged,season,league,overallrating,positions,skillmoves,nation,club,birthday,height,weight,leftfoot,rightfoot,attack,defence,speciality,speciality_vn,speciality_cn,speciality_kr,hidden_score,hidden_score_vn,hidden_score_cn,hidden_score_kr
"11134906",71,74,69,71,71,62,74,77,76,71,73,74,74,77,67,71,57,70,63,68,74,71,43,72,50,37,42,63,14,15,17,12,17,76,"Low","Thấp","低","Low","하","ต่ำ","Marouane Chamakh","M. Chamakh","badged y2011","2011","barclays-premier-league",73,"st-73,cf-72",3,"Morocco","Arsenal","10.1.1984(32)","188","70","3","5","2","1","","","","","Diver,Strong Header","Ăn vạ,Đánh đầu mạnh","假摔,强力头球","다이버,강력한 헤딩"
"11138110",48,74,70,73,28,72,63,80,34,61,65,68,70,88,73,73,47,60,60,49,65,56,74,57,75,73,74,79,17,16,18,17,12,75,"Average","TB","中","Normal","보통","ดปานกลาง","Bruno Alves","B. Alves","badged y2011","2011","sogaz-russian-football-championship",73,"cb-73",2,"Portugal","Zenit FC","27.11.1981(34)","189","83","3","5","2","3","","","","","Strong Header","Đánh đầu mạnh","强力头球","강력한 헤딩"
"11138782",60,71,60,67,56,45,53,79,61,72,69,58,76,70,85,71,56,77,75,74,74,67,77,72,76,71,80,81,13,18,11,12,13,75,"Good","Cao","高","Good","상","ดี","Darren Fletcher","D. Fletcher","badged y2011","2011","barclays-premier-league",73,"cm-73",2,"Scotland","Manchester United","1.2.1984(32)","184","83","3","5","2","3","","","","","Prefer sliding tackle (AI)","Xoạc bóng (AI)","铲断高手 (AI)","슬라이딩 태클 선호 (AI)"
"11139068",72,78,74,77,69,68,67,45,78,78,81,86,71,49,74,64,78,73,68,76,80,80,32,77,24,23,18,55,10,14,17,11,11,79,"Low","Thấp","低","Low","하","ต่ำ","Nani","Nani","badged y2011","2011","barclays-premier-league",77,"lw-77,rw-77,lm-76,rm-76",5,"Portugal","Manchester United","17.11.1986(29)","175","66","4","5","2","2","Acrobatic,Technician","Nghệ sĩ,Vũ công","杂耍高手,控球大师","아크로바틱,테크니션","Diver,Prefer individual play (AI),Impressive Skill","Ăn vạ,Cá nhân (AI),Tinh tế","假摔,独狼 (AI),花式大师","다이버,개인 플레이 선호 (AI),화려한 개인기"
"11139968",12,24,17,12,13,66,69,13,14,55,54,49,58,60,52,66,54,30,29,14,25,13,23,38,16,15,12,68,72,71,69,77,69,72,"Good","Cao","高","Good","상","ดี","Vincent Enyeama","V. Enyeama","badged y2011","2011","ligue-1",70,"gk-70",1,"Nigeria","LOSC Lille","29.8.1982(34)","180","80","3","5","2","2","","","","","","","",""
"11140601",35,55,40,27,38,44,56,82,78,71,66,54,75,86,72,83,77,67,56,38,64,46,77,51,88,83,84,84,13,8,15,9,10,81,"Good","Cao","高","Good","상","ดี","Nemanja Vidic","N. Vidic","badged y2011","2011","barclays-premier-league",80,"cb-80",2,"Serbia","Manchester United","21.10.1981(34)","189","84","3","5","1","3","Tanker,Wall of Wail,Dominator of the air","Chiến binh,Bức tường thép,Chuyên gia không chiến","重量级球员,抢断高手,高空制空权","탱커,통곡의 벽,공중의 지배자","Glass Body,Leadership,Strong Header","Dễ chấn thương,Lãnh đạo,Đánh đầu mạnh","玻璃人,领导力,强力头球","유리몸,리더쉽,강력한 헤딩"
"11147579",16,27,22,15,16,14,29,15,20,52,56,48,68,64,55,60,51,29,25,21,27,17,23,32,14,19,14,57,70,71,72,74,70,74,"Low","Thấp","低","Low","하","ต่ำ","Vladimir Gabulov","V. Gabulov","badged y2011","2011","sogaz-russian-football-championship",70,"gk-70",1,"Russia","CSKA Moskva","19.10.1983(32)","190","83","2","5","2","2","","","","","","","",""
"11147621",66,64,58,70,51,63,62,53,68,74,75,73,71,60,63,55,63,74,72,76,74,73,40,72,43,45,50,64,12,12,12,15,14,76,"Good","Cao","高","Good","상","ดี","Alexandr Samedov","A. Samedov","badged y2011","2011","sogaz-russian-football-championship",72,"rm-72,rw-72,cam-72",3,"Russia","Dinamo Moskva","19.7.1984(32)","177","76","3","5","3","2","","","","","Prefer early cross (AI)","Tạt bóng sớm (AI)","斜传好手 (AI)","斜传好手 (AI)"
"11147660",16,30,21,17,17,17,23,15,21,52,57,56,71,57,50,62,29,22,21,21,27,17,24,41,17,17,17,61,74,73,62,74,74,74,"Average","TB","中","Normal","보통","ดปานกลาง","Sergey Ryzhikov","S. Ryzhikov","badged y2011","2011","sogaz-russian-football-championship",72,"gk-72",1,"Russia","Rubin Kazan","19.9.1980(36)","194","83","2","5","2","2","","","","","Prefer main feet,GK Assist in Offense (AI)","Tránh sai chân thuận,Lao lên tham gia phạt góc (AI)","善用惯用脚,GK 参与进攻 (AI)","주발 선호,GK 공격 가담 (AI)"
"11147777",72,76,67,75,75,69,68,45,73,74,77,79,73,57,54,61,77,74,71,71,82,79,28,75,29,28,23,45,12,14,16,17,11,76,"Very Low","Rất thấp","超低","Very Low","최하","ต่ำมาก","Andrey Arshavin","A. Arshavin","badged y2011","2011","barclays-premier-league",75,"lw-75",4,"Russia","Arsenal","29.5.1981(35)","172","69","5","5","1","1","Acrobatic,Technician","Nghệ sĩ,Vũ công","杂耍高手,控球大师","아크로바틱,테크니션","Impressive Skill,Prefer long shot (AI),Play maker (AI)","Tinh tế,Sút xa (AI),Kiến tạo (AI)","花式大师,重炮手 (AI),组织型球员 (AI)","화려한 개인기,중거리 슛 선호 (AI),플레이 메이커 (AI)"
"11147779",69,64,59,63,64,48,59,54,68,86,86,82,69,56,65,59,67,72,71,74,71,70,44,68,40,36,40,73,10,16,17,15,18,73,"Good","Cao","高","Good","상","ดี","Vladimir Bystrov","V. Bystrov","badged y2011","2011","sogaz-russian-football-championship",72,"rm-72,rw-72,cam-71",4,"Russia","Zenit FC","31.1.1984(32)","177","73","3","5","2","1","Acrobatic,Fast runner","Nghệ sĩ,Tia chớp","杂耍高手,飞翼","아크로바틱,날쌘돌이","Diver,Prefer early cross (AI)","Ăn vạ,Tạt bóng sớm (AI)","假摔,斜传好手 (AI)","다이버,斜传好手 (AI)"
"11147794",17,39,21,17,19,17,32,15,14,48,45,56,70,53,38,67,37,34,29,21,24,14,19,30,17,15,15,57,70,71,74,76,74,73,"Good","Cao","高","Good","상","ดี","Vyacheslav Malafeev","V. Malafeev","badged y2011","2011","sogaz-russian-football-championship",72,"gk-72",1,"Russia","Zenit FC","4.3.1979(37)","185","76","2","5","2","2","","","","","","","",""
"11148119",17,26,22,17,14,17,14,21,15,53,53,58,73,68,52,63,44,25,25,22,24,18,16,43,17,17,20,26,80,74,75,81,72,79,"Average","TB","中","Normal","보통","ดปานกลาง","Igor Akinfeev","I. Akinfeev","badged y2011","2011","sogaz-russian-football-championship",76,"gk-76",1,"Russia","CSKA Moskva","8.4.1986(30)","185","78","4","5","2","2","","","","","Glass Body,Leadership,GK Long Throw","Dễ chấn thương,Lãnh đạo,Thủ môn ném xa","玻璃人,领导力,GK 大力手抛球","유리몸,리더쉽,GK 멀리 던지기"
"11148224",69,76,73,76,74,73,75,68,75,63,68,67,74,65,74,64,68,77,75,71,77,73,74,75,64,59,63,72,15,13,10,16,10,77,"Good","Cao","高","Good","상","ดี","Raul Meireles","R. Meireles","badged y2011","2011","barclays-premier-league",74,"cm-74,cdm-71,lm-73,rm-73",3,"Portugal","Chelsea","17.3.1983(33)","179","65","4","5","2","2","","","","","Prefer long shot (AI)","Sút xa (AI)","重炮手 (AI)","중거리 슛 선호 (AI)"
"11154950",64,68,75,74,64,72,67,57,70,74,72,71,66,57,74,68,67,73,67,80,74,75,69,75,68,75,70,78,10,10,17,13,11,75,"Average","TB","中","Normal","보통","ดปานกลาง","Yuriy Zhirkov","Y. Zhirkov","badged y2011","2011","sogaz-russian-football-championship",72,"lm-72,lb-71,cam-72,cm-71",3,"Russia","Anzhi Makhachkala","20.8.1983(33)","180","75","5","2","2","2","Delivery cross","Tạt bóng","传中高手","택배 크로스","Glass Body,Prefer main feet","Dễ chấn thương,Tránh sai chân thuận","玻璃人,善用惯用脚","유리몸,주발 선호"
"11155355",68,63,65,59,61,57,70,66,69,76,77,74,71,65,75,52,74,71,63,68,75,76,52,70,49,43,40,45,10,11,11,11,12,77,"Good","Cao","高","Good","상","ดี","Lee Chung Yong","L. Chung Yong","badged y2011","2011","football-league-championship",72,"rm-72,rw-71,cam-71",4,"Korea Republic","Bolton Wanderers","2.7.1988(28)","178","60","3","5","2","2","","","","","","","",""
"11155976",68,72,71,68,68,74,75,63,71,64,60,63,74,68,72,71,61,79,80,76,74,69,63,79,63,53,61,66,12,11,12,10,10,75,"Average","TB","中","Normal","보통","ดปานกลาง","Charlie Adam","C. Adam","badged y2011","2011","barclays-premier-league",74,"cm-74,cam-72",3,"Scotland","Liverpool","10.12.1985(30)","185","82","5","3","2","1","Maestro","Bậc thầy","节奏大师","마에스트로","Prefer long pass (AI),Play maker (AI)","Chuyền dài (AI),Kiến tạo (AI)","善于长传 (AI),组织型球员 (AI)","긴 패스 선호 (AI),플레이 메이커 (AI)"
"11158133",73,76,75,71,65,74,67,55,77,79,79,76,77,61,74,71,74,77,67,78,77,78,39,72,46,30,20,63,18,16,10,18,16,79,"Good","Cao","高","Good","상","ดี","Jefferson Farfan","J. Farfan","badged y2011","2011","bundesliga",76,"rm-76,rw-76,st-73,cam-75",4,"Peru","FC Schalke 04","28.10.1984(31)","178","84","3","5","2","1","Delivery cross,Technician","Tạt bóng,Vũ công","传中高手,控球大师","택배 크로스,테크니션","Impressive Skill","Tinh tế","花式大师","화려한 개인기"
"11162347",67,73,76,72,70,73,74,63,75,69,73,76,77,77,83,60,76,79,76,75,78,75,69,78,64,63,58,71,17,18,18,17,17,80,"Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","Joao Moutinho","J. Moutinho","badged y2011","2011","liga-portuguesa",76,"cm-76,cam-75,rm-75,lm-75",3,"Portugal","FC Porto","8.9.1986(30)","171","75","3","5","2","2","Maestro","Bậc thầy","节奏大师","마에스트로","Play maker (AI)","Kiến tạo (AI)","组织型球员 (AI)","플레이 메이커 (AI)"
"11162835",15,37,17,22,14,18,26,14,20,48,48,47,60,67,48,63,40,30,35,17,26,22,24,42,13,17,21,53,73,72,70,74,74,73,"Good","Cao","高","Good","상","ดี","Samir Handanovic","S. Handanovic","badged y2011","2011","serie-a",71,"gk-71",1,"Slovenia","Udinese","14.7.1984(32)","193","90","2","5","2","2","","","","","GK Long Throw","Thủ môn ném xa","GK 大力手抛球","GK 멀리 던지기"
"11163083",53,63,44,52,62,47,43,79,47,62,58,51,72,63,66,73,44,68,66,44,61,55,77,63,78,74,78,68,17,12,18,17,10,76,"Average","TB","中","Normal","보통","ดปานกลาง","Rolando","Rolando","badged y2011","2011","liga-portuguesa",73,"cb-73",2,"Portugal","FC Porto","31.8.1985(31)","190","80","3","5","1","3","","","","","Strong Header","Đánh đầu mạnh","强力头球","강력한 헤딩"
"11163297",67,76,76,71,73,69,67,59,74,84,80,75,76,54,69,59,61,71,59,79,74,75,40,72,56,56,32,68,12,15,10,17,17,79,"Low","Thấp","低","Low","하","ต่ำ","Milos Krasic","M. Krasic","badged y2011","2011","serie-a",73,"rm-73,lm-73,rw-74,lw-74",3,"Serbia","Juventus","1.11.1984(31)","185","72","4","5","2","1","Delivery cross,Fast runner","Tạt bóng,Tia chớp","传中高手,飞翼","택배 크로스,날쌘돌이","Diver","Ăn vạ","假摔","다이버"
"11164435",69,67,71,70,64,71,66,44,71,69,73,83,71,66,76,33,86,74,71,72,77,79,46,77,41,46,35,62,14,17,17,17,17,77,"Good","Cao","高","Good","상","ดี","Mbark Boussoufa","M. Boussoufa","badged y2011","2011","sogaz-russian-football-championship",73,"lm-73,cam-74,lw-73,cf-72",5,"Morocco","Anzhi Makhachkala","15.8.1984(32)","167","61","5","5","2","2","Acrobatic,Technician","Nghệ sĩ,Vũ công","杂耍高手,控球大师","아크로바틱,테크니션","Diver","Ăn vạ","假摔","다이버"
"11164477",40,65,63,56,57,55,35,68,42,68,64,63,64,69,81,80,46,74,69,60,73,65,77,61,75,69,74,81,17,12,18,17,17,76,"Good","Cao","高","Good","상","ดี","John Obi Mikel","J. Obi Mikel","badged y2011","2011","barclays-premier-league",73,"cdm-73,cm-67,cam-62",2,"Nigeria","Chelsea","22.4.1987(29)","188","86","3","5","2","3","Tanker","Chiến binh","重量级球员","탱커","Prefer sliding tackle (AI)","Xoạc bóng (AI)","铲断高手 (AI)","슬라이딩 태클 선호 (AI)"
"11164478",69,74,61,60,67,69,59,63,72,82,82,80,74,63,51,62,67,68,41,67,74,79,40,54,23,17,22,60,11,13,15,16,14,74,"Low","Thấp","低","Low","하","ต่ำ","Chinedu Obasi","C. Obasi","badged y2011","2011","bundesliga",71,"st-71,rw-72,cam-69",4,"Nigeria","1899 Hoffenheim","1.6.1986(30)","188","79","3","5","2","2","Acrobatic,Fast runner","Nghệ sĩ,Tia chớp","杂耍高手,飞翼","아크로바틱,날쌘돌이","Glass Body,Impressive Skill","Dễ chấn thương,Tinh tế","玻璃人,花式大师","유리몸,화려한 개인기"
"11164835",16,17,20,22,19,15,29,14,17,46,48,61,68,63,40,61,43,22,32,17,23,17,18,24,15,16,14,57,73,65,69,78,70,74,"Low","Thấp","低","Low","하","ต่ำ","Lukasz Fabianski","L. Fabianski","badged y2011","2011","barclays-premier-league",70,"gk-70",1,"Poland","Arsenal","18.4.1985(31)","190","84","2","5","2","2","","","","","GK Swift punching,GK Long Throw","Đấm bóng,Thủ môn ném xa","GK 敏捷的拳击球,GK 大力手抛球","GK 날렵한 펀칭,GK 멀리 던지기"
"11166706",35,45,34,35,42,29,42,79,44,68,63,58,67,63,71,78,45,57,58,39,55,45,72,51,75,76,75,80,18,10,12,15,11,76,"Average","TB","中","Normal","보통","ดปานกลาง","Martin Skrtel","M. Skrtel","badged y2011","2011","barclays-premier-league",73,"cb-73,rb-66",2,"Slovakia","Liverpool","15.12.1984(31)","191","81","3","5","2","3","","","","","Prefer sliding tackle (AI),Strong Header","Xoạc bóng (AI),Đánh đầu mạnh","铲断高手 (AI),强力头球","슬라이딩 태클 선호 (AI),강력한 헤딩"
"11166708",70,63,58,60,63,51,62,53,74,78,75,71,70,57,72,42,74,68,70,69,72,74,32,68,32,29,27,54,12,14,17,15,16,75,"Good","Cao","高","Good","상","ดี","Alan Kasaev","A. Kasaev","badged y2011","2011","sogaz-russian-football-championship",71,"rm-71,lm-71,cam-70,cf-70",4,"Russia","Rubin Kazan","8.4.1986(30)","174","76","4","5","3","2","","","","","Glass Body,Prefer individual play (AI)","Dễ chấn thương,Cá nhân (AI)","玻璃人,独狼 (AI)","유리몸,개인 플레이 선호 (AI)"
"11167305",62,77,74,78,77,68,67,57,65,74,73,73,72,64,79,76,53,72,75,79,72,74,65,70,75,74,68,68,14,11,15,17,13,76,"Average","TB","中","Normal","보통","ดปานกลาง","Juan Manuel Vargas","J. Manuel Vargas","badged y2011","2011","serie-a",72,"lm-72,lwb-73,lw-71,cm-72",3,"Peru","Fiorentina","5.10.1983(33)","185","85","5","3","2","2","Delivery cross","Tạt bóng","传中高手","택배 크로스","Glass Body,Prefer main feet,Prefer long shot (AI)","Dễ chấn thương,Tránh sai chân thuận,Sút xa (AI)","玻璃人,善用惯用脚,重炮手 (AI)","유리몸,주발 선호,중거리 슛 선호 (AI)"
"11170369",65,68,69,68,66,68,59,46,68,77,78,77,66,56,63,50,81,69,57,64,74,79,28,68,29,24,23,53,11,13,15,10,12,77,"Low","Thấp","低","Low","하","ต่ำ","Giovani dos Santos","G. dos Santos","badged y2011","2011","barclays-premier-league",71,"rw-71,cam-70,cf-70,lw-71",4,"Mexico","Tottenham Hotspur","11.5.1989(27)","171","60","5","3","3","1","Technician","Vũ công","控球大师","테크니션","Prefer individual play (AI),Sharp curling shot","Cá nhân (AI),Sút xoáy","独狼 (AI),a搓射高手","개인 플레이 선호 (AI),예리한 감아차기"
"11171688",63,69,79,67,71,62,59,64,65,76,78,74,76,73,82,63,71,69,68,78,74,74,74,70,74,75,71,75,11,16,18,17,17,79,"Low","Thấp","低","Low","하","ต่ำ","Fabio Coentrao","F. Coentrao","badged y2011","2011","liga-bbva",74,"lb-74,lm-72,cdm-72",3,"Portugal","Real Madrid","11.3.1988(28)","179","72","5","2","2","2","Delivery cross","Tạt bóng","传中高手","택배 크로스","Prefer main feet,Impressive Skill","Tránh sai chân thuận,Tinh tế","善用惯用脚,花式大师","주발 선호,화려한 개인기"
"11171877",74,74,74,75,74,68,75,70,74,70,71,73,76,68,72,63,57,79,72,74,78,69,57,79,62,59,58,62,13,12,10,18,18,80,"Average","TB","中","Normal","보통","ดปานกลาง","Marek Hamsik","M. Hamsik","badged y2011","2011","serie-a",75,"cam-75,cf-74,cm-74",3,"Slovakia","Napoli","27.7.1987(29)","183","73","4","5","3","2","Maestro","Bậc thầy","节奏大师","마에스트로","Prefer long shot (AI)","Sút xa (AI)","重炮手 (AI)","중거리 슛 선호 (AI)"
"11171897",59,74,63,70,56,70,68,36,67,80,80,78,73,69,72,51,74,63,60,71,70,72,46,68,43,40,42,46,11,13,13,13,14,74,"Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","Andres Guardado","A. Guardado","badged y2011","2011","liga-bbva",70,"lw-70,cm-64,cam-68,rw-70",3,"Mexico","RC Deportivo","28.9.1986(30)","169","60","5","2","3","3","Acrobatic","Nghệ sĩ","杂耍高手","아크로바틱","","","",""
"11172672",71,73,71,72,64,49,73,64,74,77,76,74,73,56,69,72,66,70,65,76,75,74,41,71,42,46,38,56,13,16,16,11,17,77,"Low","Thấp","低","Low","하","ต่ำ","Varela","Varela","badged y2011","2011","liga-portuguesa",73,"lw-73,rw-73,rm-73",5,"Portugal","FC Porto","2.2.1985(31)","179","79","5","5","2","2","","","","","","","",""
"11177134",76,78,66,64,71,50,78,72,68,76,73,68,76,70,64,78,46,65,52,63,69,69,45,56,46,44,30,59,11,14,18,11,10,74,"Good","Cao","高","Good","상","ดี","Demba Ba","D. Ba","badged y2011","2011","barclays-premier-league",72,"st-72,cf-69,lw-68",3,"Senegal","Newcastle United","25.5.1985(31)","189","84","3","5","3","2","Tanker","Chiến binh","重量级球员","탱커","Glass Body","Dễ chấn thương","玻璃人","유리몸"
"11177509",33,50,34,25,27,29,46,74,35,63,64,52,72,71,69,74,46,57,52,48,57,46,74,46,80,76,79,74,12,10,13,16,12,77,"Good","Cao","高","Good","상","ดี","Mehdi Benatia","M. Benatia","badged y2011","2011","serie-a",73,"cb-73,rb-68",2,"Morocco","Udinese","17.4.1987(29)","190","80","3","5","2","2","","","","","Strong Header","Đánh đầu mạnh","强力头球","강력한 헤딩"
"11177553",74,77,68,73,58,62,61,66,70,82,86,72,68,62,70,56,78,67,66,70,74,79,33,70,31,39,33,68,17,13,15,16,14,74,"Average","TB","中","Normal","보통","ดปานกลาง","Vieirinha","Vieirinha","badged y2011","2011","rest-of-world",72,"cam-72,lm-73,rm-73,rw-74",4,"Portugal","PAOK","24.1.1986(30)","173","66","4","5","3","2","Technician,Fast runner","Vũ công,Tia chớp","控球大师,飞翼","테크니션,날쌘돌이","Impressive Skill,Prefer long shot (AI)","Tinh tế,Sút xa (AI)","花式大师,重炮手 (AI)","화려한 개인기,중거리 슛 선호 (AI)"
"11177765",84,76,73,65,79,52,69,75,80,78,78,80,81,83,73,67,78,72,60,65,79,74,34,66,25,25,20,52,16,17,19,19,20,81,"Average","TB","中","Normal","보통","ดปานกลาง","Papiss Demba Cisse","P. Demba Cisse","badged y2011","2011","bundesliga-2",77,"st-77,cf-76",3,"Senegal","SC Freiburg","3.6.1985(31)","183","73","3","5","2","1","Acrobatic,Solver","Nghệ sĩ,Sát thủ","杂耍高手,终结者","아크로바틱,해결사","","","",""
"11178005",19,34,14,15,20,19,33,12,17,34,37,37,74,73,47,65,29,23,19,16,15,19,24,42,12,15,17,42,74,74,71,75,73,78,"Good","Cao","高","Good","상","ดี","Rui Patricio","R. Patricio","badged y2011","2011","liga-portuguesa",73,"gk-73",1,"Portugal","Sporting CP","15.2.1988(28)","190","85","5","3","2","2","","","","","GK Assist in Offense (AI)","Lao lên tham gia phạt góc (AI)","GK 参与进攻 (AI)","GK 공격 가담 (AI)"
"11178224",80,71,63,67,69,50,74,76,80,81,83,74,77,78,69,53,77,63,52,58,73,66,28,67,30,22,24,56,17,16,13,15,16,78,"Good","Cao","高","Good","상","ดี","Javier Hernandez ","J. Hernandez ","badged y2011","2011","barclays-premier-league",74,"st-74,cf-73,lw-71",3,"Mexico","Manchester United","1.6.1988(28)","175","62","4","5","2","1","Fast runner,Solver","Tia chớp,Sát thủ","飞翼,终结者","날쌘돌이,해결사","","","",""
"11178372",49,69,64,57,46,46,54,79,41,64,64,55,68,70,69,79,46,60,54,63,61,54,78,53,79,77,75,78,17,12,16,16,14,77,"Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","Branislav Ivanovic","B. Ivanovic","badged y2011","2011","barclays-premier-league",75,"cb-75,rb-70,lb-70",2,"Serbia","Chelsea","22.2.1984(32)","188","86","3","5","3","2","Tanker","Chiến binh","重量级球员","탱커","Long Throw In,Steel Body,Prefer sliding tackle (AI),Strong Header","Ném biên xa,Cứng cỏi,Xoạc bóng (AI),Đánh đầu mạnh","大力手抛球,不易受伤,铲断高手 (AI),强力头球","장거리 드로잉,강철몸,슬라이딩 태클 선호 (AI),강력한 헤딩"
"11179875",76,73,60,69,65,67,63,74,73,73,69,73,69,68,70,77,65,64,49,51,70,70,40,60,31,29,36,74,17,16,12,18,12,74,"Average","TB","中","Normal","보통","ดปานกลาง","Dame N'Doye","D. N'Doye","badged y2011","2011","superliga",72,"st-72,cf-69,cam-67",3,"Senegal","FC Kobenhavn","21.2.1985(31)","186","81","3","5","3","3","","","","","Prefer long shot (AI)","Sút xa (AI)","重炮手 (AI)","중거리 슛 선호 (AI)"
"11181820",71,69,74,70,65,64,72,61,75,74,75,79,72,67,69,63,58,75,62,67,79,80,31,75,41,34,29,48,13,12,10,14,13,78,"Good","Cao","高","Good","상","ดี","Stevan Jovetic","S. Jovetic","badged y2011","2011","serie-a",74,"cf-74,st-71,cam-75",5,"Montenegro","Fiorentina","2.11.1989(26)","183","79","4","5","3","2","Technician","Vũ công","控球大师","테크니션","Diver,Impressive Skill,Play maker (AI)","Ăn vạ,Tinh tế,Kiến tạo (AI)","假摔,花式大师,组织型球员 (AI)","다이버,화려한 개인기,플레이 메이커 (AI)"
"11183177",79,76,68,63,76,46,63,74,80,72,74,70,79,74,67,71,65,70,46,52,74,71,40,63,35,34,21,53,18,17,18,13,12,78,"Good","Cao","高","Good","상","ดี","Lucas Barrios","L. Barrios","badged y2011","2011","bundesliga",75,"st-75",3,"Paraguay","Borussia Dortmund","13.11.1984(31)","187","83","3","5","2","2","Solver","Sát thủ","终结者","해결사","Impressive Skill,Outside shooting","Tinh tế,Sút má ngoài","花式大师,外脚背射门","화려한 개인기,아웃사이드 슈팅"
"11183556",47,77,34,63,56,63,62,79,48,68,64,63,68,70,63,77,63,63,70,46,61,46,63,46,79,78,77,77,11,10,14,11,12,78,"Good","Cao","高","Good","상","ดี","Neven Subotic","N. Subotic","badged y2011","2011","bundesliga",73,"cb-73",2,"Serbia","Borussia Dortmund","10.12.1988(27)","193","88","3","5","2","2","Wall of Wail","Bức tường thép","抢断高手","통곡의 벽","Steel Body,Prefer long pass (AI),Strong Header","Cứng cỏi,Chuyền dài (AI),Đánh đầu mạnh","不易受伤,善于长传 (AI),强力头球","강철몸,긴 패스 선호 (AI),강력한 헤딩"
"11185103",51,82,68,77,55,74,60,68,62,63,70,59,72,72,74,73,51,73,72,74,72,69,73,62,77,76,69,74,18,17,12,10,18,74,"Low","Thấp","低","Low","하","ต่ำ","Aleksandar Kolarov","A. Kolarov","badged y2011","2011","barclays-premier-league",72,"lb-72,lm-68",2,"Serbia","Manchester City","10.11.1985(30)","187","83","5","3","3","2","Cannon Shooter","Đại pháo","远射高手","캐논 슈터","Prefer early cross (AI),Prefer long shot (AI)","Tạt bóng sớm (AI),Sút xa (AI)","斜传好手 (AI),重炮手 (AI)","斜传好手 (AI),중거리 슛 선호 (AI)"
"11186153",15,34,18,17,17,17,24,18,17,40,48,52,74,38,38,57,45,32,35,15,23,14,17,15,16,15,14,61,75,73,63,76,68,79,"Good","Cao","高","Good","상","ดี","Wojciech Szczesny","W. Szczesny","badged y2011","2011","barclays-premier-league",72,"gk-72",1,"Poland","Arsenal","18.4.1990(26)","195","84","3","5","2","2","","","","","","","",""
"11187735",67,68,70,68,69,74,69,63,72,69,71,83,74,57,70,56,65,71,69,73,74,73,51,74,38,34,24,50,14,18,15,13,17,79,"Average","TB","中","Normal","보통","ดปานกลาง","Alan Dzagoev","A. Dzagoev","badged y2011","2011","sogaz-russian-football-championship",72,"cam-72,cm-69,rm-71,rw-72",4,"Russia","CSKA Moskva","17.6.1990(26)","179","70","3","5","2","2","Acrobatic","Nghệ sĩ","杂耍高手","아크로바틱","Diver,Play maker (AI)","Ăn vạ,Kiến tạo (AI)","假摔,组织型球员 (AI)","다이버,플레이 메이커 (AI)"
"11188545",69,74,63,68,69,34,65,72,71,74,73,66,69,75,68,69,68,69,42,56,71,70,35,63,35,21,17,56,18,11,16,14,12,74,"Good","Cao","高","Good","상","ดี","Robert Lewandowski","R. Lewandowski","badged y2011","2011","bundesliga",70,"st-70,cf-69,cam-67",3,"Poland","Borussia Dortmund","21.8.1988(28)","184","78","4","5","2","2","","","","","Steel Body","Cứng cỏi","不易受伤","강철몸"
"11188935",64,63,68,63,61,59,59,38,64,79,81,82,69,63,71,46,70,65,57,66,72,79,30,70,34,34,30,41,11,11,14,17,11,77,"Very Low","Rất thấp","超低","Very Low","최하","ต่ำมาก","Oussama Assaidi","O. Assaidi","badged y2011","2011","eredivisie",71,"lw-71,cam-69,rw-71,cf-69",4,"Morocco","SC Heerenveen","15.8.1988(28)","178","70","4","5","2","2","Acrobatic,Technician","Nghệ sĩ,Vũ công","杂耍高手,控球大师","아크로바틱,테크니션","Sharp curling shot","Sút xoáy","a搓射高手","예리한 감아차기"
"11190875",60,76,63,74,66,63,67,68,68,69,63,70,68,69,77,82,47,74,72,67,74,69,72,68,71,68,63,70,17,12,13,12,18,75,"Average","TB","中","Normal","보통","ดปานกลาง","Juraj Kucka","J. Kucka","badged y2011","2011","serie-a",71,"cm-71,cdm-71,cam-69",2,"Slovakia","Genoa","26.2.1987(29)","186","84","3","5","2","2","Tanker","Chiến binh","重量级球员","탱커","Prefer long shot (AI)","Sút xa (AI)","重炮手 (AI)","중거리 슛 선호 (AI)"
"11199434",62,64,77,60,68,70,65,49,67,70,74,74,68,64,78,63,70,70,73,80,68,74,31,76,34,27,39,58,14,14,17,18,12,78,"Average","TB","中","Normal","보통","ดปานกลาง","Dusan Tadic","D. Tadic","badged y2011","2011","eredivisie",70,"lw-70,rw-70,cam-69",4,"Serbia","FC Groningen","20.11.1988(27)","181","77","5","4","2","2","Delivery cross","Tạt bóng","传中高手","택배 크로스","","","",""
