pid,finishing,shotpower,curve,longshots,volleys,freekickaccuracy,penalties,headingaccuracy,positioning,sprintspeed,acceleration,agility,reactions,jumping,stamina,strength,balance,shortpassing,longpassing,crossing,ballcontrol,dribbling,tacticalawareness,vision,standingtackle,slidingtackle,marking,aggression,gkdiving,gkhandling,gkkicking,gkreflexes,gkpositioning,poten,perfcon,perfcon_vn,perfcon_cn,perfcon_id,perfcon_kr,perfcon_th,fullname,shortname,badged,season,league,overallrating,positions,skillmoves,nation,club,birthday,height,weight,leftfoot,rightfoot,attack,defence,speciality,speciality_vn,speciality_cn,speciality_kr,hidden_score,hidden_score_vn,hidden_score_cn,hidden_score_kr
"10008473",62,68,74,70,66,68,61,39,69,64,65,69,62,49,60,51,62,74,71,69,75,71,35,74,33,51,17,49,11,9,5,11,9,74,"Good","Cao","高","Good","상","ดี","Tomas Rosicky","T. Rosicky","badged y2010","2010","barclays-premier-league","70","cam-70,cm-67,lm-69,rm-69",4,"Czech Republic","Arsenal","4.10.1980(36)","178","68","4","5","3","3","Maestro","Bậc thầy","节奏大师","마에스트로","Glass Body,Prefer long shot (AI),Outside shooting","Dễ chấn thương,Sút xa (AI),Sút má ngoài","玻璃人,重炮手 (AI),外脚背射门","유리몸,중거리 슛 선호 (AI),아웃사이드 슈팅"
"10008517",52,63,63,62,58,47,63,64,62,62,61,55,68,60,78,65,62,69,65,57,68,57,52,68,73,72,62,76,4,5,8,6,6,68,"Good","Cao","高","Good","상","ดี","Scott Parker","S. Parker","badged y2010","2010","barclays-premier-league","66","cm-66,cdm-66,rm-63,cam-63",3,"England","West Ham United","13.10.1980(35)","175","69","3","5","2","3","","","","","","","",""
"10009014",71,72,71,74,71,72,70,45,72,77,80,77,72,47,60,55,67,72,62,74,76,80,34,68,20,21,16,40,8,6,9,12,4,75,"Good","Cao","高","Good","상","ดี","Arjen Robben","A. Robben","badged y2010","2010","bundesliga","73","rm-73,lm-73,rw-74,lw-74",4,"Holland","Bayern Munchen","23.1.1984(32)","181","75","5","2","3","1","Acrobatic,Delivery cross,Technician,Fast runner","Nghệ sĩ,Tạt bóng,Vũ công,Tia chớp","杂耍高手,传中高手,控球大师,飞翼","아크로바틱,택배 크로스,테크니션,날쌘돌이","Glass Body,Prefer main feet,Prefer long shot (AI)","Dễ chấn thương,Tránh sai chân thuận,Sút xa (AI)","玻璃人,善用惯用脚,重炮手 (AI)","유리몸,주발 선호,중거리 슛 선호 (AI)"
"10009676",76,69,67,68,74,59,71,67,76,77,75,72,74,68,68,61,62,63,54,63,71,71,29,71,33,29,17,63,6,8,9,10,11,76,"Good","Cao","高","Good","상","ดี","Samuel Eto'o","S. Eto'o","badged y2010","2010","serie-a","71","st-71,rf-71,lf-71,rw-71",4,"Cameroon","Inter","10.3.1981(35)","180","75","3","5","2","2","Goal Getter,Solver","Xạ thủ,Sát thủ","进球机器,终结者","골게터,해결사","","","",""
"10010535",62,63,70,69,59,74,68,50,77,62,60,75,80,46,70,54,69,84,80,77,82,73,63,84,57,57,50,50,4,12,10,7,4,76,"Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","Xavi","Xavi","badged y2010","2010","liga-bbva","77","cm-77,cam-77,cdm-68",3,"Spain","FC Barcelona","25.1.1980(36)","170","68","3","5","2","2","Perfect Midfielder,Acrobatic,Delivery cross,Maestro,Technician","Nhạc trưởng,Nghệ sĩ,Tạt bóng,Bậc thầy,Vũ công","完美的中场大师,杂耍高手,传中高手,节奏大师,控球大师","완벽한 미드필더,아크로바틱,택배 크로스,마에스트로,테크니션","Steel Body,Play maker (AI)","Cứng cỏi,Kiến tạo (AI)","不易受伤,组织型球员 (AI)","강철몸,플레이 메이커 (AI)"
"10013038",31,53,45,34,37,42,49,74,41,59,57,47,73,74,60,76,72,64,58,52,53,48,77,62,77,78,77,76,11,6,11,7,8,76,"Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","Puyol","Puyol","badged y2010","2010","liga-bbva","74","cb-74,rb-68,lb-68",2,"Spain","FC Barcelona","13.4.1978(38)","178","80","3","5","2","2","Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail","Tảng đá,Chiến binh,Máy quét,Bức tường thép","完美防守大将,重量级球员,清道夫,抢断高手","완벽한 수비수,탱커,진공 청소기,통곡의 벽","Leadership","Lãnh đạo","领导力","리더쉽"
"10013732",39,51,37,28,46,26,44,80,32,57,51,41,67,77,62,75,70,56,56,46,56,38,73,53,77,74,74,77,11,4,5,6,12,76,"Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","John Terry","J. Terry","badged y2010","2010","barclays-premier-league","72","cb-72,sw-73",2,"England","Chelsea","7.12.1980(35)","187","90","3","5","2","3","Tanker,Wall of Wail,Dominator of the air","Chiến binh,Bức tường thép,Chuyên gia không chiến","重量级球员,抢断高手,高空制空权","탱커,통곡의 벽,공중의 지배자","Leadership,Short tempered,Strong Header","Lãnh đạo,Tranh cãi trọng tài,Đánh đầu mạnh","领导力,与裁判争论,强力头球","리더쉽,다혈질,강력한 헤딩"
"10013743",68,82,72,76,68,72,69,62,72,68,66,51,73,57,73,69,70,76,75,74,76,63,57,73,62,60,57,72,11,12,11,8,4,77,"Good","Cao","高","Good","상","ดี","Steven Gerrard","S. Gerrard","badged y2010","2010","barclays-premier-league","71","cam-71,cm-72,rm-71,lm-71",3,"England","Liverpool","30.5.1980(36)","183","83","4","5","2","2","Perfect Midfielder,Delivery cross,Cannon Shooter,Maestro","Nhạc trưởng,Tạt bóng,Đại pháo,Bậc thầy","完美的中场大师,传中高手,远射高手,节奏大师","완벽한 미드필더,택배 크로스,캐논 슈터,마에스트로","Leadership,Prefer long pass (AI),Prefer long shot (AI),Play maker (AI)","Lãnh đạo,Chuyền dài (AI),Sút xa (AI),Kiến tạo (AI)","领导力,善于长传 (AI),重炮手 (AI),组织型球员 (AI)","리더쉽,긴 패스 선호 (AI),중거리 슛 선호 (AI),플레이 메이커 (AI)"
"10016254",6,21,7,11,17,7,21,6,17,40,42,40,66,63,35,60,67,27,24,12,15,6,25,56,9,7,8,38,68,70,62,73,68,73,"Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","Tim Howard","T. Howard","badged y2010","2010","barclays-premier-league","68","gk-68",1,"United States","Everton","6.3.1979(37)","191","88","3","5","2","2","","","","","","","",""
"10020289",45,74,52,66,57,55,56,66,52,63,59,52,68,68,70,76,69,72,65,55,69,67,71,68,74,71,68,71,11,11,5,6,10,74,"Average","TB","中","Normal","보통","ดปานกลาง","Yaya Toure","Y. Toure","badged y2010","2010","barclays-premier-league","70","cdm-70,cm-67,cam-64,cb-70",3,"Ivory Coast","Manchester City","13.5.1983(33)","187","78","4","5","2","1","Tanker","Chiến binh","重量级球员","탱커","","","",""
"10020801",75,80,74,77,72,74,69,74,74,80,80,80,74,77,72,68,71,68,60,71,82,80,20,68,26,19,18,51,6,9,12,9,11,80,"Good","Cao","高","Good","상","ดี","Cristiano Ronaldo","C. Ronaldo","badged y2010","2010","liga-bbva","76","rw-76,cam-74,lw-76,st-75",5,"Portugal","Real Madrid","5.2.1985(31)","185","75","4","5","3","1","Perfect Striker,Goal Getter,Acrobatic,Freekick Specialist,Cannon Shooter,Technician,Fast runner","Cây săn bàn,Xạ thủ,Nghệ sĩ,Chuyên gia đá phạt,Đại pháo,Vũ công,Tia chớp","完美的进球机器,进球机器,杂耍高手,任意球大师,远射高手,控球大师,飞翼","완벽한 공격수,골게터,아크로바틱,프리킥 스페셜리스트,캐논 슈터,테크니션,날쌘돌이","Diver,Prefer individual play (AI),Impressive Skill","Ăn vạ,Cá nhân (AI),Tinh tế","假摔,独狼 (AI),花式大师","다이버,개인 플레이 선호 (AI),화려한 개인기"
"10021146",53,69,54,70,57,66,66,62,62,62,59,49,68,61,70,67,66,74,73,67,68,62,76,73,71,67,69,62,11,10,9,7,12,73,"Good","Cao","高","Good","상","ดี","Michael Carrick","M. Carrick","badged y2010","2010","barclays-premier-league","69","cm-69,cdm-70,cam-66",2,"England","Manchester United","28.7.1981(35)","185","74","4","5","1","2","Vacuum Cleaner,Maestro","Máy quét,Bậc thầy","清道夫,节奏大师","진공 청소기,마에스트로","Play maker (AI)","Kiến tạo (AI)","组织型球员 (AI)","플레이 메이커 (AI)"
"10023461",25,66,36,57,32,34,53,72,29,58,60,57,66,72,66,73,73,58,54,44,51,33,76,59,77,75,76,72,6,6,6,8,4,74,"Good","Cao","高","Good","상","ดี","Walter Adrian Samuel","W. Adrian Samuel","badged y2010","2010","serie-a","72","cb-72,sw-72,lb-66",2,"Argentina","Inter","23.3.1978(38)","183","83","5","2","1","2","Tanker,Wall of Wail","Chiến binh,Bức tường thép","重量级球员,抢断高手","탱커,통곡의 벽","Leadership,Short tempered,Strong Header","Lãnh đạo,Tranh cãi trọng tài,Đánh đầu mạnh","领导力,与裁判争论,强力头球","리더쉽,다혈질,강력한 헤딩"
"10024630",7,24,9,12,9,9,18,7,15,53,42,42,69,63,37,54,41,16,18,9,19,8,19,45,7,6,10,50,74,68,77,74,69,73,"Good","Cao","高","Good","상","ดี","Jose Reina","J. Reina","badged y2010","2010","barclays-premier-league","71","gk-71",1,"Spain","Liverpool","31.8.1982(34)","188","92","4","5","2","2","","","","","","","",""
"10030110",73,74,62,63,77,59,63,71,64,60,59,66,71,72,51,65,67,72,58,64,74,70,27,73,20,15,10,51,12,5,7,12,6,74,"Average","TB","中","Normal","보통","ดปานกลาง","Dimitar Berbatov","D. Berbatov","badged y2010","2010","barclays-premier-league","69","st-69,cf-69",4,"Bulgaria","Manchester United","30.1.1981(35)","189","80","3","5","1","1","Solver","Sát thủ","终结者","해결사","Prefer main feet,Sharp curling shot,Impressive Skill","Tránh sai chân thuận,Sút xoáy,Tinh tế","善用惯用脚,a搓射高手,花式大师","주발 선호,예리한 감아차기,화려한 개인기"
"10031432",80,78,63,71,73,75,73,80,77,72,71,62,73,77,61,76,76,62,43,66,72,71,40,67,27,24,18,75,8,9,6,11,5,76,"Good","Cao","高","Good","상","ดี","Didier Drogba","D. Drogba","badged y2010","2010","barclays-premier-league","75","st-75,cf-72",4,"Ivory Coast","Chelsea","11.3.1978(38)","189","91","4","5","2","2","Perfect Striker,Goal Getter,Tanker,Freekick Specialist,Cannon Shooter,Dominator of the air,Solver","Cây săn bàn,Xạ thủ,Chiến binh,Chuyên gia đá phạt,Đại pháo,Chuyên gia không chiến,Sát thủ","完美的进球机器,进球机器,重量级球员,任意球大师,远射高手,高空制空权,终结者","완벽한 공격수,골게터,탱커,프리킥 스페셜리스트,캐논 슈터,공중의 지배자,해결사","Diver,Short tempered,Sharp curling shot,Strong Header","Ăn vạ,Tranh cãi trọng tài,Sút xoáy,Đánh đầu mạnh","假摔,与裁判争论,a搓射高手,强力头球","다이버,다혈질,예리한 감아차기,강력한 헤딩"
"10034079",44,65,57,49,53,48,59,58,64,73,73,70,72,65,75,58,62,68,67,72,69,66,69,62,74,78,67,66,11,6,11,5,5,74,"Good","Cao","高","Good","상","ดี","Ashley Cole","A. Cole","badged y2010","2010","barclays-premier-league","71","lwb-71,lb-71",3,"England","Chelsea","20.12.1980(35)","176","67","5","3","3","2","Wall of Wail","Bức tường thép","抢断高手","통곡의 벽","Diver,Short tempered","Ăn vạ,Tranh cãi trọng tài","假摔,与裁判争论","다이버,다혈질"
"10039943",66,66,59,61,69,49,64,61,72,73,72,71,69,41,82,55,72,67,55,67,70,72,65,67,54,47,50,66,5,12,5,7,11,72,"Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","Park Ji Sung","P. Ji Sung","badged y2010","2010","barclays-premier-league","69","rm-69,lm-69,cam-68,cm-66",3,"Korea Republic","Manchester United","25.2.1981(35)","175","70","3","5","2","2","","","","","","","",""
"10041236",74,80,68,72,76,70,74,62,69,68,67,67,69,66,57,73,76,72,62,62,80,75,17,68,26,23,12,62,11,12,8,10,7,77,"Average","TB","中","Normal","보통","ดปานกลาง","Zlatan Ibrahimovic","Z. Ibrahimovic","badged y2010","2010","serie-a","72","st-72,cf-72",4,"Sweden","Milan","3.10.1981(35)","192","84","4","5","2","1","Perfect Striker,Goal Getter,Tanker,Cannon Shooter,Technician","Cây săn bàn,Xạ thủ,Chiến binh,Đại pháo,Vũ công","完美的进球机器,进球机器,重量级球员,远射高手,控球大师","완벽한 공격수,골게터,탱커,캐논 슈터,테크니션","Prefer individual play (AI),Impressive Skill,Prefer long shot (AI)","Cá nhân (AI),Tinh tế,Sút xa (AI)","独狼 (AI),花式大师,重炮手 (AI)","개인 플레이 선호 (AI),화려한 개인기,중거리 슛 선호 (AI)"
"10041635",39,57,42,29,42,23,49,68,25,63,62,56,62,67,63,68,67,53,54,49,55,45,69,57,69,68,69,71,5,4,8,11,6,71,"Good","Cao","高","Good","상","ดี","Philippe Mexes","P. Mexes","badged y2010","2010","serie-a","66","cb-66,rb-63",2,"France","Roma","30.3.1982(34)","187","82","3","5","2","3","","","","","","","",""
"10045119",61,72,73,69,68,73,68,58,74,65,66,71,68,59,64,63,63,73,71,71,74,71,60,74,57,56,59,57,11,11,11,9,8,71,"Good","Cao","高","Good","상","ดี","Mikel Arteta","M. Arteta","badged y2010","2010","barclays-premier-league","70","cm-70,cam-71,rm-70,cdm-65",4,"Spain","Everton","26.3.1982(34)","175","64","4","5","2","2","Freekick Specialist,Maestro","Chuyên gia đá phạt,Bậc thầy","任意球大师,节奏大师","프리킥 스페셜리스트,마에스트로","Diver,Impressive Skill,Play maker (AI)","Ăn vạ,Tinh tế,Kiến tạo (AI)","假摔,花式大师,组织型球员 (AI)","다이버,화려한 개인기,플레이 메이커 (AI)"
"10045197",53,73,68,72,65,70,66,62,73,61,55,54,69,57,68,66,62,78,82,67,74,58,71,77,70,57,65,63,6,6,8,8,8,74,"Good","Cao","高","Good","상","ดี","Xabi Alonso","X. Alonso","badged y2010","2010","liga-bbva","73","cm-73,cdm-71",2,"Spain","Real Madrid","25.11.1981(34)","183","79","4","5","1","2","Maestro","Bậc thầy","节奏大师","마에스트로","Leadership,Prefer long pass (AI),Prefer long shot (AI),Play maker (AI)","Lãnh đạo,Chuyền dài (AI),Sút xa (AI),Kiến tạo (AI)","领导力,善于长传 (AI),重炮手 (AI),组织型球员 (AI)","리더쉽,긴 패스 선호 (AI),중거리 슛 선호 (AI),플레이 메이커 (AI)"
"10045574",71,69,76,74,68,74,66,49,71,61,59,65,64,49,56,56,63,74,74,72,74,71,40,74,28,18,11,41,9,9,4,11,12,76,"Average","TB","中","Normal","보통","ดปานกลาง","Rafael van der Vaart","R. van der Vaart","badged y2010","2010","barclays-premier-league","71","cam-71,cf-69,cm-67",4,"Holland","Tottenham Hotspur","11.2.1983(33)","176","74","5","4","2","2","Freekick Specialist,Maestro","Chuyên gia đá phạt,Bậc thầy","任意球大师,节奏大师","프리킥 스페셜리스트,마에스트로","Glass Body,Impressive Skill,Prefer long shot (AI),Play maker (AI)","Dễ chấn thương,Tinh tế,Sút xa (AI),Kiến tạo (AI)","玻璃人,花式大师,重炮手 (AI),组织型球员 (AI)","유리몸,화려한 개인기,중거리 슛 선호 (AI),플레이 메이커 (AI)"
"10045674",63,73,57,73,68,49,61,67,62,68,69,63,74,66,77,74,71,75,71,62,72,67,72,72,77,74,70,74,5,11,5,7,4,75,"Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","Michael Essien","M. Essien","badged y2010","2010","barclays-premier-league","72","cm-72,cdm-73,cb-72,rm-69",3,"Ghana","Chelsea","3.12.1982(33)","177","85","4","5","2","3","Tanker,Wall of Wail","Chiến binh,Bức tường thép","重量级球员,抢断高手","탱커,통곡의 벽","Glass Body,Prefer long shot (AI)","Dễ chấn thương,Sút xa (AI)","玻璃人,重炮手 (AI)","유리몸,중거리 슛 선호 (AI)"
"10048717",15,60,13,14,18,9,21,31,17,44,42,51,59,63,54,56,56,46,34,15,26,17,25,53,17,13,19,59,74,74,66,76,74,74,"Good","Cao","高","Good","상","ดี","Julio Cesar","J. Cesar","badged y2010","2010","serie-a","72","gk-72",1,"Brazil","Inter","3.9.1979(37)","186","79","5","3","2","2","","","","","","","",""
"10048940",10,17,7,9,14,16,10,16,11,44,38,41,65,67,40,55,51,21,36,16,20,10,19,38,11,10,9,48,73,68,64,74,73,76,"Good","Cao","高","Good","상","ดี","Petr Cech","P. Cech","badged y2010","2010","barclays-premier-league","70","gk-70",1,"Czech Republic","Chelsea","20.5.1982(34)","196","91","5","3","2","2","","","","","","","",""
"10049072",80,76,66,80,73,74,69,68,73,70,72,67,74,68,66,65,66,69,54,62,72,69,19,70,15,15,18,41,6,10,7,6,4,74,"Good","Cao","高","Good","상","ดี","Diego Forlan","D. Forlan","badged y2010","2010","liga-bbva","73","st-73,cf-72,rf-72,rw-71",3,"Uruguay","Atletico Madrid","19.5.1979(37)","180","75","5","5","2","2","Goal Getter,Freekick Specialist,Cannon Shooter,Solver","Xạ thủ,Chuyên gia đá phạt,Đại pháo,Sát thủ","进球机器,任意球大师,远射高手,终结者","골게터,프리킥 스페셜리스트,캐논 슈터,해결사","Leadership,Prefer long shot (AI),Outside shooting","Lãnh đạo,Sút xa (AI),Sút má ngoài","领导力,重炮手 (AI),外脚背射门","리더쉽,중거리 슛 선호 (AI),아웃사이드 슈팅"
"10049369",76,71,67,70,76,57,63,68,72,73,77,72,80,69,63,63,66,70,43,62,72,71,29,68,15,24,17,61,11,11,6,8,7,77,"Good","Cao","高","Good","상","ดี","Fernando Torres","F. Torres","badged y2010","2010","barclays-premier-league","72","st-72,cf-72",4,"Spain","Liverpool","20.3.1984(32)","185","78","4","5","2","2","Goal Getter,Solver","Xạ thủ,Sát thủ","进球机器,终结者","골게터,해결사","Glass Body,Sharp curling shot","Dễ chấn thương,Sút xoáy","玻璃人,a搓射高手","유리몸,예리한 감아차기"
"10050542",77,74,52,69,73,59,62,57,68,70,71,72,74,58,66,53,66,56,32,45,68,70,15,59,16,8,19,52,5,11,6,10,7,70,"Good","Cao","高","Good","상","ดี","Jermain Defoe","J. Defoe","badged y2010","2010","barclays-premier-league","68","st-68",2,"England","Tottenham Hotspur","7.10.1982(34)","171","65","3","5","2","2","Goal Getter","Xạ thủ","进球机器","골게터","Prefer individual play (AI)","Cá nhân (AI)","独狼 (AI)","개인 플레이 선호 (AI)"
"10050598",76,70,58,62,64,58,62,68,72,74,74,68,74,66,56,65,64,54,26,55,62,62,17,56,34,28,19,57,6,6,10,6,4,71,"Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","Darren Bent","D. Bent","badged y2010","2010","barclays-premier-league","69","st-69,rf-66,cf-66",3,"England","Sunderland","6.2.1984(32)","180","73","3","5","1","1","Solver","Sát thủ","终结者","해결사","","","",""
"10052091",44,62,65,42,45,43,49,62,61,74,78,71,75,73,78,64,68,69,66,68,68,69,68,64,71,77,70,73,12,12,5,6,11,73,"Good","Cao","高","Good","상","ดี","Patrice Evra","P. Evra","badged y2010","2010","barclays-premier-league","71","lwb-71,lb-71,lm-67",4,"France","Manchester United","15.5.1981(35)","175","76","5","2","3","3","Two hearts","Người không phổi","跑不死","두개의 심장","Long Throw In","Ném biên xa","大力手抛球","장거리 드로잉"
"10053050",73,73,57,62,71,36,72,73,67,70,68,57,71,74,57,72,72,67,50,58,71,70,25,62,20,15,18,57,10,6,9,10,6,74,"Low","Thấp","低","Low","하","ต่ำ","Emmanuel Adebayor","E. Adebayor","badged y2010","2010","barclays-premier-league","70","st-70,cf-69,rf-69",3,"Togo","Manchester City","26.2.1984(32)","191","75","3","5","2","1","Solver","Sát thủ","终结者","해결사","Diver,Prefer individual play (AI),Strong Header","Ăn vạ,Cá nhân (AI),Đánh đầu mạnh","假摔,独狼 (AI),强力头球","다이버,개인 플레이 선호 (AI),강력한 헤딩"
"10053302",55,73,55,74,63,62,68,74,58,64,65,60,68,68,74,68,67,72,74,67,71,64,68,71,73,70,65,74,9,6,11,8,9,73,"Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","Daniele De Rossi","D. De Rossi","badged y2010","2010","serie-a","70","cdm-70,cm-69,cb-69",3,"Italy","Roma","24.7.1983(33)","184","83","4","5","2","3","","","","","","","",""
"10053612",19,62,33,21,25,38,27,78,40,54,49,36,66,65,67,71,73,59,49,32,52,24,71,62,76,70,75,64,10,11,4,6,10,72,"Good","Cao","高","Good","상","ดี","Per Mertesacker","P. Mertesacker","badged y2010","2010","bundesliga","69","cb-69",1,"Germany","Werder Bremen","29.9.1984(32)","198","90","3","5","2","2","Dominator of the air","Chuyên gia không chiến","高空制空权","공중의 지배자","Strong Header","Đánh đầu mạnh","强力头球","강력한 헤딩"
"10053914",25,58,51,45,53,26,52,68,43,62,58,41,67,65,57,68,62,62,62,59,57,43,72,62,69,68,72,67,27,28,32,28,27,73,"Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","Phil Jagielka","P. Jagielka","badged y2010","2010","barclays-premier-league","68","cb-68,cdm-65,rb-65,cm-58",2,"England","Everton","17.8.1982(34)","180","87","3","5","2","3","","","","","","","",""
"10054013",62,65,68,66,69,73,66,60,63,66,68,66,67,49,64,57,65,67,62,74,69,71,45,69,32,30,23,40,7,9,12,6,12,72,"Average","TB","中","Normal","보통","ดปานกลาง","Stewart Downing","S. Downing","badged y2010","2010","barclays-premier-league","67","lw-67,lm-67,cm-63,rm-67",3,"England","Aston Villa","22.7.1984(32)","180","64","5","3","2","2","Delivery cross","Tạt bóng","传中高手","택배 크로스","Prefer early cross (AI)","Tạt bóng sớm (AI)","斜传好手 (AI)","斜传好手 (AI)"
"10054050",78,77,68,69,75,68,73,72,77,72,72,68,74,67,73,76,75,74,71,68,76,72,46,74,45,34,45,78,8,9,11,6,6,77,"Good","Cao","高","Good","상","ดี","Wayne Rooney","W. Rooney","badged y2010","2010","barclays-premier-league","75","st-75,cf-74,lw-73,lf-74",3,"England","Manchester United","24.10.1985(30)","177","79","4","5","3","3","Goal Getter,Tanker,Two hearts","Xạ thủ,Chiến binh,Người không phổi","进球机器,重量级球员,跑不死","골게터,탱커,두개의 심장","Short tempered,Prefer long shot (AI)","Tranh cãi trọng tài,Sút xa (AI)","与裁判争论,重炮手 (AI)","다혈질,중거리 슛 선호 (AI)"
"10106573",8,24,9,7,8,10,22,9,16,51,52,49,67,68,39,55,57,33,32,8,31,10,23,55,8,8,8,40,73,68,72,77,70,73,"Average","TB","中","Normal","보통","ดปานกลาง","Victor Valdes","V. Valdes","badged y2010","2010","liga-bbva","71","gk-71",1,"Spain","FC Barcelona","14.1.1982(34)","183","78","3","5","2","2","","","","","","","",""
"10106850",71,73,63,69,72,68,68,68,71,71,68,68,68,63,68,62,62,67,57,62,73,71,34,67,35,28,25,56,10,10,12,11,5,72,"Good","Cao","高","Good","상","ดี","Mirko Vucinic","M. Vucinic","badged y2010","2010","serie-a","70","lf-70,st-70,rf-70,lw-69",3,"Montenegro","Roma","1.10.1983(33)","186","76","3","5","2","2","","","","","","","",""
"10107715",42,66,36,64,62,57,46,74,55,67,63,57,67,71,66,71,71,63,55,34,66,61,74,66,76,74,74,72,5,8,4,6,12,73,"Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","Lucio","Lucio","badged y2010","2010","serie-a","72","cb-72,sw-72",3,"Brazil","Inter","8.5.1978(38)","188","82","4","5","2","2","Wall of Wail","Bức tường thép","抢断高手","통곡의 벽","Steel Body,Strong Header","Cứng cỏi,Đánh đầu mạnh","不易受伤,强力头球","강철몸,강력한 헤딩"
"10113176",41,62,58,59,27,31,50,57,61,68,69,66,67,62,71,61,61,63,58,70,64,63,62,64,66,67,64,64,6,6,11,4,6,68,"Good","Cao","高","Good","상","ดี","Federico Balzaretti","F. Balzaretti","badged y2010","2010","serie-a","66","lwb-66,lb-65,lm-63",3,"Italy","Palermo","6.12.1981(34)","178","70","5","3","2","2","","","","","","","",""
"10113422",80,77,69,74,74,73,78,67,75,72,74,72,80,60,68,61,69,70,51,67,74,73,24,73,23,32,18,60,6,7,7,7,9,78,"Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","David Villa","D. Villa","badged y2010","2010","liga-bbva","74","st-74,cf-74,lw-73,cam-72",4,"Spain","FC Barcelona","3.12.1981(34)","175","69","5","5","3","2","Goal Getter,Freekick Specialist,Cannon Shooter,Technician","Xạ thủ,Chuyên gia đá phạt,Đại pháo,Vũ công","进球机器,任意球大师,远射高手,控球大师","골게터,프리킥 스페셜리스트,캐논 슈터,테크니션","","","",""
"10119152",33,74,50,69,29,61,34,71,38,64,64,51,61,74,63,76,69,59,57,34,55,56,71,52,74,75,71,74,5,9,6,11,11,74,"Average","TB","中","Normal","보통","ดปานกลาง","Kolo Toure","K. Toure","badged y2010","2010","barclays-premier-league","70","cb-70,rb-64,cdm-65",2,"Ivory Coast","Manchester City","19.3.1981(35)","183","76","3","5","2","2","Tanker,Wall of Wail","Chiến binh,Bức tường thép","重量级球员,抢断高手","탱커,통곡의 벽","Leadership,Prefer long shot (AI)","Lãnh đạo,Sút xa (AI)","领导力,重炮手 (AI)","리더쉽,중거리 슛 선호 (AI)"
"10120274",74,70,72,72,75,67,68,57,74,70,75,72,72,55,64,56,62,72,67,69,76,73,31,75,35,30,25,51,11,7,12,9,4,73,"Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","Antonio Di Natale","A. Di Natale","badged y2010","2010","serie-a","73","lf-73,rf-73,st-70,lw-73",4,"Italy","Udinese","13.10.1977(38)","170","68","4","5","2","1","Goal Getter","Xạ thủ","进球机器","골게터","Leadership,Sharp curling shot","Lãnh đạo,Sút xoáy","领导力,a搓射高手","리더쉽,예리한 감아차기"
"10120312",17,51,18,17,18,8,28,73,28,60,57,54,66,72,59,73,68,48,60,15,53,13,67,52,70,68,68,72,6,4,4,11,10,68,"Good","Cao","高","Good","상","ดี","Michael Dawson","M. Dawson","badged y2010","2010","barclays-premier-league","67","cb-67",2,"England","Tottenham Hotspur","18.11.1983(32)","187","79","3","5","2","3","","","","","","","",""
"10120533",39,44,37,47,19,40,48,71,38,64,66,53,67,73,60,71,68,62,55,39,56,49,76,56,73,80,72,74,6,12,4,8,7,74,"Good","Cao","高","Good","상","ดี","Pepe","Pepe","badged y2010","2010","liga-bbva","72","cb-72,sw-72,cdm-66",2,"Portugal","Real Madrid","26.2.1983(33)","186","72","3","5","2","3","Wall of Wail","Bức tường thép","抢断高手","통곡의 벽","Prefer sliding tackle (AI),Strong Header","Xoạc bóng (AI),Đánh đầu mạnh","铲断高手 (AI),强力头球","슬라이딩 태클 선호 (AI),강력한 헤딩"
"10121933",6,18,7,9,10,6,17,5,15,49,44,54,68,56,42,62,52,15,9,7,17,9,18,44,10,10,10,34,77,70,55,76,68,74,"Good","Cao","高","Good","상","ดี","Rene Adler","R. Adler","badged y2010","2010","bundesliga","71","gk-71",1,"Germany","Bayer Leverkusen","15.1.1985(31)","190","85","3","5","2","2","","","","","","","",""
"10121939",36,48,65,57,56,50,52,56,67,70,73,72,77,57,72,48,58,74,66,74,73,69,77,71,73,80,73,58,9,10,4,4,11,74,"Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","Philipp Lahm","P. Lahm","badged y2010","2010","bundesliga","74","rwb-74,lwb-74,rb-73,lb-73",3,"Germany","Bayern Munchen","11.11.1983(32)","170","64","4","5","2","3","Vacuum Cleaner,Wall of Wail","Máy quét,Bức tường thép","清道夫,抢断高手","진공 청소기,통곡의 벽","Prefer sliding tackle (AI),Leadership","Xoạc bóng (AI),Lãnh đạo","铲断高手 (AI),领导力","슬라이딩 태클 선호 (AI),리더쉽"
