pid,imageid,finishing,shotpower,curve,longshots,volleys,freekickaccuracy,penalties,headingaccuracy,positioning,sprintspeed,acceleration,agility,reactions,jumping,stamina,strength,balance,shortpassing,longpassing,crossing,ballcontrol,dribbling,tacticalawareness,vision,standingtackle,slidingtackle,marking,aggression,gkdiving,gkhandling,gkkicking,gkreflexes,gkpositioning,poten,perfcon,perfcon_vn,perfcon_cn,perfcon_id,perfcon_kr,perfcon_th,fullname,shortname,badged,season,league,overallrating,positions,skillmoves,nation,club,birthday,height,weight,leftfoot,rightfoot,attack,defence,speciality,speciality_vn,speciality_cn,speciality_kr,hidden_score,hidden_score_vn,hidden_score_cn,hidden_score_kr,isliveboost,boostvalue
88161648,161648,80,74,71,77,67,66,77,64,69,80,79,81,67,73,70,70,70,78,73,70,82,87,42,78,40,26,33,64,17,13,14,17,18,76,Good,Cao,高,Good,상,ดี,Hatem Ben Arfa,H. Ben Arfa,badged y2088,2016,ligue-1,78,"st-75,rw-78,cam-78,rm-77",5,France,Paris SG,7.3.1987 (30),178,74,5,4,3,1,"Goal Getter,Acrobatic,Technician","Xạ thủ,Nghệ sĩ,Vũ công","进球机器,杂耍高手,控球大师","골게터,아크로바틱,테크니션","Impressive Skill,Prefer long shot (AI),Play maker (AI)","Tinh tế,Sút xa (AI),Kiến tạo (AI)","花式大师,重炮手 (AI),组织型球员 (AI)","화려한 개인기,중거리 슛 선호 (AI),플레이 메이커 (AI)",,
88161754,161754,58,75,49,48,54,44,57,76,57,63,60,60,66,85,73,83,51,74,71,48,65,62,74,60,76,66,69,80,19,11,13,21,19,74,Good,Cao,高,Good,상,ดี,Javi Garcia,Javi Garcia,badged y2088,2016,sogaz-russian-football-championship,71,cdm-71,2,Spain,Zenit FC,8.2.1987 (30),186,82,3,5,2,3,Tanker,Chiến binh,重量级球员,탱커,Strong Header,Đánh đầu mạnh,强力头球,강력한 헤딩,,
88161956,161956,60,69,70,65,67,67,66,54,67,59,69,73,77,61,68,62,76,81,80,74,77,77,65,79,58,58,54,51,10,9,15,12,13,77,Good,Cao,高,Good,상,ดี,Borja Valero,Borja Valero,badged y2088,2016,serie-a,74,"cf-71,cam-74,cm-74",4,Spain,Fiorentina,12.1.1985 (32),175,73,4,5,2,2,Maestro,Bậc thầy,节奏大师,마에스트로,"Leadership,Sharp curling shot,Impressive Skill,Play maker (AI)","Lãnh đạo,Sút xoáy,Tinh tế,Kiến tạo (AI)","领导力,a搓射高手,花式大师,组织型球员 (AI)","리더쉽,예리한 감아차기,화려한 개인기,플레이 메이커 (AI)",,
88162131,162131,69,73,55,61,79,35,71,78,84,58,49,40,79,58,63,82,40,64,43,48,73,67,26,67,28,19,18,60,7,7,8,7,9,73,Good,Cao,高,Good,상,ดี,Llorente,Llorente,badged y2088,2016,liga-bbva,72,st-72,2,Spain,Swansea City,26.2.1985 (32),195,90,3,5,2,2,"Tanker,Dominator of the air","Chiến binh,Chuyên gia không chiến","重量级球员,高空制空权","탱커,공중의 지배자",Strong Header,Đánh đầu mạnh,强力头球,강력한 헤딩,,
88162240,162240,60,77,65,71,70,53,60,69,71,65,68,80,75,78,74,82,58,83,75,66,85,79,76,74,71,67,68,67,21,19,16,19,21,74,Good,Cao,高,Good,상,ดี,Moussa Dembele,M. Dembele,badged y2088,2016,barclays-premier-league,77,"cm-77,cdm-75",4,Belgium,Tottenham Hotspur,16.7.1987 (30),185,82,5,2,2,2,"Tanker,Acrobatic","Chiến binh,Nghệ sĩ","重量级球员,杂耍高手","탱커,아크로바틱","Prefer main feet,Impressive Skill","Tránh sai chân thuận,Tinh tế","善用惯用脚,花式大师","주발 선호,화려한 개인기",,
88162347,162347,68,66,75,75,72,69,64,59,70,58,67,71,72,68,80,53,78,74,75,68,75,70,65,76,68,61,61,71,18,20,20,18,18,73,Excellent,Rất cao,超高,Excellent,최상,ดดีมาก,Joao Moutinho,Joao Moutinho,badged y2088,2016,ligue-1,72,"cam-72,cdm-69",3,Portugal,AS Monaco,8.9.1986 (31),170,61,4,5,3,2,,,,,"Steel Body,Play maker (AI)","Cứng cỏi,Kiến tạo (AI)","不易受伤,组织型球员 (AI)","강철몸,플레이 메이커 (AI)",,
88162409,162409,79,69,70,72,76,66,76,59,72,75,77,74,68,61,55,50,81,71,61,64,77,72,18,67,25,21,16,22,9,14,17,9,15,74,Average,TB,中,Normal,보통,ดปานกลาง,Giuseppe Rossi,G. Rossi,badged y2088,2016,liga-bbva,71,st-71,3,Italy,Celta de Vigo,1.2.1987 (30),173,72,5,3,3,1,,,,,"Glass Body,Prefer main feet,Sharp curling shot","Dễ chấn thương,Tránh sai chân thuận,Sút xoáy","玻璃人,善用惯用脚,a搓射高手","유리몸,주발 선호,예리한 감아차기",,
88162508,162508,48,57,38,45,57,44,38,75,51,52,58,53,62,63,73,70,64,57,62,37,63,36,70,55,81,74,71,70,11,21,13,20,13,66,Low,Thấp,低,Low,하,ต่ำ,Oleksandr Kucher,O. Kucher,badged y2088,2016,rest-of-world,70,cb-70,2,Ukraine,Shakhtar Donetsk,22.10.1982 (35),184,77,3,5,2,3,,,,,Prefer sliding tackle (AI),Xoạc bóng (AI),铲断高手 (AI),슬라이딩 태클 선호 (AI),,
88162835,162835,13,23,15,21,15,16,24,13,15,53,50,40,75,71,39,65,35,35,33,15,25,20,23,39,13,16,19,26,78,79,63,79,78,79,Good,Cao,高,Good,상,ดี,Samir Handanovic,S. Handanovic,badged y2088,2016,serie-a,77,gk-77,1,Slovenia,Inter,14.7.1984 (33),193,89,2,5,2,2,,,,,"GK Swift punching,GK Long Throw","Đấm bóng,Thủ môn ném xa","GK 敏捷的拳击球,GK 大力手抛球","GK 날렵한 펀칭,GK 멀리 던지기",,
88162895,162895,65,72,74,55,65,74,67,64,68,61,62,57,80,62,74,71,68,83,82,79,86,71,54,78,58,56,53,37,11,15,13,20,20,84,Good,Cao,高,Good,상,ดี,Cesc Fabregas,Cesc Fabregas,badged y2088,2016,barclays-premier-league,75,"cam-74,cm-75",3,Spain,Chelsea,4.5.1987 (30),175,74,3,5,3,2,"Delivery cross,Maestro","Tạt bóng,Bậc thầy","传中高手,节奏大师","택배 크로스,마에스트로","Prefer long pass (AI),Play maker (AI)","Chuyền dài (AI),Kiến tạo (AI)","善于长传 (AI),组织型球员 (AI)","긴 패스 선호 (AI),플레이 메이커 (AI)",,
88163155,163155,20,28,17,16,16,19,39,16,16,45,47,43,66,68,32,45,47,35,32,17,26,16,24,40,17,16,17,17,73,72,72,74,73,73,Excellent,Rất cao,超高,Excellent,최상,ดดีมาก,Ben Foster,B. Foster,badged y2088,2016,barclays-premier-league,72,gk-72,1,England,West Brom,3.4.1983 (34),193,90,5,3,2,2,,,,,"GK Assist in Offense (AI),GK Long Throw","Lao lên tham gia phạt góc (AI),Thủ môn ném xa","GK 参与进攻 (AI),GK 大力手抛球","GK 공격 가담 (AI),GK 멀리 던지기",,
88163407,163407,46,58,43,56,50,33,51,67,54,59,60,66,67,64,70,68,57,63,64,79,64,60,75,50,74,76,71,78,11,15,19,21,15,72,Good,Cao,高,Good,상,ดี,Andrea Raggi,A. Raggi,badged y2088,2016,ligue-1,71,"rb-70,cb-71",2,Italy,AS Monaco,24.6.1984 (33),187,82,3,5,2,2,,,,,Prefer early cross (AI),Tạt bóng sớm (AI),斜传好手 (AI),斜传好手 (AI),,
88163418,163418,20,74,41,48,36,35,50,78,48,69,56,49,66,71,65,77,43,64,48,49,59,47,70,45,73,73,76,77,14,19,12,11,14,67,Good,Cao,高,Good,상,ดี,Younes Kaboul,Y. Kaboul,badged y2088,2016,barclays-premier-league,72,cb-72,2,France,Watford,4.1.1986 (31),191,87,3,5,3,2,,,,,Glass Body,Dễ chấn thương,玻璃人,유리몸,,
88163419,163419,44,62,63,57,54,44,54,75,60,71,70,63,77,74,81,73,70,64,60,78,69,70,77,56,77,77,81,67,16,14,12,14,14,73,Good,Cao,高,Good,상,ดี,Bacary Sagna,B. Sagna,badged y2088,2016,barclays-premier-league,75,rb-75,3,France,Manchester City,14.2.1983 (34),176,72,4,5,3,2,,,,,Prefer early cross (AI),Tạt bóng sớm (AI),斜传好手 (AI),斜传好手 (AI),,
88163489,163489,13,25,17,21,21,17,22,13,13,33,45,53,68,73,31,48,39,31,28,13,24,13,17,44,19,21,15,14,76,77,70,76,76,75,Good,Cao,高,Good,상,ดี,Andrea Consigli,A. Consigli,badged y2088,2016,serie-a,75,gk-75,1,Italy,Sassuolo,27.1.1987 (30),189,82,3,5,2,2,,,,,,,,,,
88163492,163492,36,67,60,48,38,61,47,76,36,41,32,52,62,67,66,72,52,70,67,57,51,51,68,50,75,76,74,68,21,15,11,18,20,73,Good,Cao,高,Good,상,ดี,Nicolas Lombaerts,N. Lombaerts,badged y2088,2016,sogaz-russian-football-championship,70,cb-70,2,Belgium,Zenit FC,20.3.1985 (32),188,83,5,2,2,2,,,,,"Prefer main feet,Strong Header","Tránh sai chân thuận,Đánh đầu mạnh","善用惯用脚,强力头球","주발 선호,강력한 헤딩",,
88163587,163587,15,35,16,16,17,17,27,18,16,56,51,57,74,63,34,57,45,22,20,20,25,15,22,55,16,16,16,33,79,80,84,79,75,75,Good,Cao,高,Good,상,ดี,Kasper Schmeichel,K. Schmeichel,badged y2088,2016,barclays-premier-league,78,gk-78,1,Denmark,Leicester City,5.11.1986 (31),185,76,3,5,2,2,,,,,GK Assist in Offense (AI),Lao lên tham gia phạt góc (AI),GK 参与进攻 (AI),GK 공격 가담 (AI),,
88163631,163631,63,75,75,72,55,75,83,69,74,73,71,71,76,73,80,74,79,76,75,79,75,72,73,75,80,73,77,75,13,20,15,17,18,75,Excellent,Rất cao,超高,Excellent,최상,ดดีมาก,Leighton Baines,L. Baines,badged y2088,2016,barclays-premier-league,75,rb-75,3,England,Everton,11.12.1984 (33),170,70,5,3,3,2,Delivery cross,Tạt bóng,传中高手,택배 크로스,Prefer early cross (AI),Tạt bóng sớm (AI),斜传好手 (AI),斜传好手 (AI),,
88163705,163705,16,25,16,14,16,15,14,16,14,41,50,49,73,67,31,56,35,31,28,16,15,14,24,48,15,16,13,36,78,72,71,77,73,77,Good,Cao,高,Good,상,ดี,Steve Mandanda,S. Mandanda,badged y2088,2016,ligue-1,74,gk-74,1,France,Crystal Palace,28.3.1985 (32),185,82,3,5,2,2,,,,,,,,,,
88163711,163711,34,69,52,59,34,36,49,58,50,69,70,76,77,70,83,58,78,74,69,64,70,69,80,68,78,76,82,77,14,10,17,20,15,73,Excellent,Rất cao,超高,Excellent,최상,ดดีมาก,Lassana Diarra,L. Diarra,badged y2088,2016,ligue-1,75,"cm-70,cdm-75",3,France,Marseille,10.3.1985 (32),173,73,3,5,2,3,Vacuum Cleaner,Máy quét,清道夫,진공 청소기,,,,,,
88163824,163824,37,63,33,43,33,27,43,75,31,68,64,59,73,81,66,81,61,69,65,35,63,53,79,50,79,77,74,78,12,15,21,15,12,77,Good,Cao,高,Good,상,ดี,Ashley Williams,A. Williams,badged y2088,2016,barclays-premier-league,76,cb-76,2,Wales,Everton,23.8.1984 (33),182,91,4,5,2,3,"Tanker,Vacuum Cleaner","Chiến binh,Máy quét","重量级球员,清道夫","탱커,진공 청소기","Steel Body,Leadership,Prefer long pass (AI)","Cứng cỏi,Lãnh đạo,Chuyền dài (AI)","不易受伤,领导力,善于长传 (AI)","강철몸,리더쉽,긴 패스 선호 (AI)",,
88164082,164082,55,79,77,75,52,62,56,63,70,68,66,66,70,71,63,61,68,73,67,69,72,75,75,65,70,74,66,69,18,20,15,19,20,70,Good,Cao,高,Good,상,ดี,Adriano,Adriano,badged y2088,2016,liga-bbva,69,"rb-69,cb-69",3,Brazil,Besiktas JK,26.10.1984 (33),173,73,5,5,3,2,,,,,Prefer long shot (AI),Sút xa (AI),重炮手 (AI),중거리 슛 선호 (AI),,
88164169,164169,57,71,60,60,52,69,56,66,66,77,73,74,80,70,85,77,66,76,69,77,74,73,84,62,85,86,88,79,16,20,14,10,14,76,Good,Cao,高,Good,상,ดี,Filipe Luis,Filipe Luis,badged y2088,2016,liga-bbva,80,rb-80,3,Brazil,Atletico Madrid,9.8.1985 (32),182,77,5,3,3,2,"Vacuum Cleaner,Wall of Wail","Máy quét,Bức tường thép","清道夫,抢断高手","진공 청소기,통곡의 벽",Prefer main feet,Tránh sai chân thuận,善用惯用脚,주발 선호,,
88164240,164240,50,71,54,62,52,73,67,86,72,69,69,70,83,89,71,81,63,80,80,53,74,62,85,70,84,84,86,85,14,17,10,15,14,83,Excellent,Rất cao,超高,Excellent,최상,ดดีมาก,Thiago Silva,Thiago Silva,badged y2088,2016,ligue-1,83,cb-83,3,Brazil,Paris SG,22.9.1984 (33),183,79,3,5,3,3,"Perfect Defender,Tanker,Vacuum Cleaner,Wall of Wail,Dominator of the air","Tảng đá,Chiến binh,Máy quét,Bức tường thép,Chuyên gia không chiến","完美防守大将,重量级球员,清道夫,抢断高手,高空制空权","완벽한 수비수,탱커,진공 청소기,통곡의 벽,공중의 지배자","Leadership,Prefer long pass (AI),Strong Header","Lãnh đạo,Chuyền dài (AI),Đánh đầu mạnh","领导力,善于长传 (AI),强力头球","리더쉽,긴 패스 선호 (AI),강력한 헤딩",,
88164376,164376,82,83,48,72,80,39,74,85,76,64,60,64,79,75,73,84,41,65,50,50,74,62,26,65,33,31,29,74,20,17,19,14,18,77,Average,TB,中,Normal,보통,ดปานกลาง,Graziano Pelle,G. Pelle,badged y2088,2016,barclays-premier-league,76,st-76,2,Italy,Shandong Luneng Taishan,15.7.1985 (32),194,84,4,5,3,2,"Tanker,Dominator of the air","Chiến binh,Chuyên gia không chiến","重量级球员,高空制空权","탱커,공중의 지배자",Strong Header,Đánh đầu mạnh,强力头球,강력한 헤딩,,
88164468,164468,53,54,40,56,44,26,48,79,32,65,67,58,79,83,73,72,53,62,54,23,48,55,73,40,74,79,66,81,10,17,14,17,10,76,Good,Cao,高,Good,상,ดี,Gary Cahill,G. Cahill,badged y2088,2016,barclays-premier-league,73,cb-73,2,England,Chelsea,19.12.1985 (32),193,86,3,5,2,2,,,,,Strong Header,Đánh đầu mạnh,强力头球,강력한 헤딩,,
88164469,164469,77,70,67,67,65,45,65,70,65,85,77,71,63,55,57,73,60,63,49,63,77,73,24,59,32,25,40,76,17,11,16,14,12,68,Low,Thấp,低,Low,하,ต่ำ,Gabriel Agbonlahor,G. Agbonlahor,badged y2088,2016,barclays-premier-league,71,st-71,3,England,Aston Villa,13.10.1986 (31),180,79,3,5,2,3,Solver,Sát thủ,终结者,해결사,,,,,,
88164477,164477,41,65,59,61,57,54,58,63,50,59,65,52,60,68,75,76,45,69,60,59,69,64,71,47,72,68,72,77,19,14,21,19,19,71,Good,Cao,高,Good,상,ดี,John Obi Mikel,J. Mikel,badged y2088,2016,barclays-premier-league,68,cdm-68,2,Nigeria,Chelsea,22.4.1987 (30),188,83,3,5,2,3,,,,,Prefer sliding tackle (AI),Xoạc bóng (AI),铲断高手 (AI),슬라이딩 태클 선호 (AI),,
88164491,164491,42,68,74,63,63,71,49,62,64,68,64,69,69,69,74,72,58,70,67,70,67,70,67,69,70,66,70,72,12,15,21,11,21,73,Average,TB,中,Normal,보통,ดปานกลาง,Dennis Aogo,D. Aogo,badged y2088,2016,bundesliga,69,"cdm-69,rb-68",2,Germany,FC Schalke 04,14.1.1987 (30),184,85,5,3,2,2,,,,,Prefer main feet,Tránh sai chân thuận,善用惯用脚,주발 선호,,
88164835,164835,16,16,20,22,19,15,23,14,17,45,47,49,68,63,26,60,42,22,32,16,23,16,18,49,15,16,14,41,73,80,67,78,75,73,Low,Thấp,低,Low,하,ต่ำ,Lukasz Fabianski,L. Fabianski,badged y2088,2016,barclays-premier-league,75,gk-75,1,Poland,Swansea City,18.4.1985 (32),190,83,2,5,2,2,,,,,GK Long Throw,Thủ môn ném xa,GK 大力手抛球,GK 멀리 던지기,,
88164859,164859,78,72,71,65,66,71,67,56,76,84,84,74,77,66,69,61,74,70,60,67,73,72,34,70,38,33,33,59,16,13,14,13,14,73,Average,TB,中,Normal,보통,ดปานกลาง,Theo Walcott,T. Walcott,badged y2088,2016,barclays-premier-league,73,"st-72,rw-74,rm-73",3,England,Arsenal,16.3.1989 (28),176,68,3,5,2,2,Fast runner,Tia chớp,飞翼,날쌘돌이,"Glass Body,Sharp curling shot","Dễ chấn thương,Sút xoáy","玻璃人,a搓射高手","유리몸,예리한 감아차기",,
88164878,164878,69,62,67,71,69,61,68,38,70,58,67,75,67,53,60,44,67,71,66,65,76,74,31,74,26,27,18,50,15,13,14,14,21,68,Low,Thấp,低,Low,하,ต่ำ,Lior Refaelov,L. Refaelov,badged y2088,2016,belgium-pro-league,70,"rw-70,cam-71",4,Israel,Club Brugge,26.4.1986 (31),175,70,4,5,2,1,,,,,"Glass Body,Impressive Skill,Prefer long shot (AI)","Dễ chấn thương,Tinh tế,Sút xa (AI)","玻璃人,花式大师,重炮手 (AI)","유리몸,화려한 개인기,중거리 슛 선호 (AI)",,
88164994,164994,68,78,76,70,69,73,69,49,76,76,80,65,74,64,74,71,79,78,68,69,69,69,46,66,54,57,59,67,19,13,14,20,18,72,Average,TB,中,Normal,보통,ดปานกลาง,Jakub Blaszczykowski,J. Blaszczykowski,badged y2088,2016,serie-a,72,rm-72,3,Poland,VfL Wolfsburg,14.12.1985 (32),176,77,4,5,3,3,,,,,Glass Body,Dễ chấn thương,玻璃人,유리몸,,
88165109,165109,53,73,44,67,50,43,60,71,55,70,67,60,72,57,68,74,62,64,65,63,62,59,80,56,80,76,81,72,14,17,17,18,11,72,Average,TB,中,Normal,보통,ดปานกลาง,Stefan Radu,S. Radu,badged y2088,2016,serie-a,72,"rb-72,cb-74",2,Romania,Lazio,22.10.1986 (31),183,79,5,3,2,3,,,,,"Glass Body,Leadership,Prefer long shot (AI)","Dễ chấn thương,Lãnh đạo,Sút xa (AI)","玻璃人,领导力,重炮手 (AI)","유리몸,리더쉽,중거리 슛 선호 (AI)",,
88165153,165153,86,79,69,78,76,67,75,81,86,77,76,75,83,67,66,74,56,81,42,68,86,80,25,80,19,14,15,59,18,16,10,12,10,80,Low,Thấp,低,Low,하,ต่ำ,Karim Benzema,K. Benzema,badged y2088,2016,liga-bbva,82,st-82,4,France,Real Madrid,19.12.1987 (30),187,79,4,5,2,1,"Goal Getter,Solver","Xạ thủ,Sát thủ","进球机器,终结者","골게터,해결사",,,,,,
88165174,165174,53,71,66,71,68,67,74,66,58,50,58,51,67,67,73,67,56,68,58,61,68,62,77,68,75,74,67,79,13,17,11,13,17,74,Good,Cao,高,Good,상,ดี,Eugen Polanski,E. Polanski,badged y2088,2016,bundesliga,70,"cm-66,cdm-70",2,Poland,1899 Hoffenheim,17.3.1986 (31),183,78,4,5,2,2,,,,,"Leadership,Prefer long shot (AI)","Lãnh đạo,Sút xa (AI)","领导力,重炮手 (AI)","리더쉽,중거리 슛 선호 (AI)",,
88165229,165229,37,51,18,54,36,45,50,82,55,77,73,72,79,87,76,75,65,68,65,51,66,60,85,55,83,83,84,85,18,16,14,12,16,74,Average,TB,中,Normal,보통,ดปานกลาง,Laurent Koscielny,L. Koscielny,badged y2088,2016,barclays-premier-league,81,cb-81,2,France,Arsenal,10.9.1985 (32),186,75,3,5,2,3,"Perfect Defender,Vacuum Cleaner,Wall of Wail,Dominator of the air","Tảng đá,Máy quét,Bức tường thép,Chuyên gia không chiến","完美防守大将,清道夫,抢断高手,高空制空权","완벽한 수비수,진공 청소기,통곡의 벽,공중의 지배자",Strong Header,Đánh đầu mạnh,强力头球,강력한 헤딩,,
88165239,165239,73,73,73,71,68,73,73,49,72,67,76,70,75,46,62,61,77,75,67,76,69,70,40,77,36,44,31,35,6,6,6,6,6,84,Average,TB,中,Normal,보통,ดปานกลาง,Samir Nasri,S. Nasri,badged y2088,2016,barclays-premier-league,71,rm-71,4,France,Sevilla FC,26.6.1987 (30),175,75,4,5,3,2,,,,,Impressive Skill,Tinh tế,花式大师,화려한 개인기,,
88165247,165247,18,22,21,38,16,49,46,16,18,51,51,62,69,73,26,64,45,31,68,22,32,29,25,56,18,17,15,37,68,66,81,70,67,69,Excellent,Rất cao,超高,Excellent,최상,ดดีมาก,Itumeleng Khune,I. Khune,badged y2088,2016,rest-of-world,68,gk-68,1,South Africa,Kaizer Chiefs,20.6.1987 (30),181,81,5,5,2,2,,,,,GK Long Throw,Thủ môn ném xa,GK 大力手抛球,GK 멀리 던지기,,
88165501,165501,52,76,65,67,51,70,66,81,40,41,55,48,74,56,49,66,54,68,68,59,58,51,74,56,66,70,66,81,19,19,20,18,19,70,Good,Cao,高,Good,상,ดี,Nicolas Pareja,N. Pareja,badged y2088,2016,liga-bbva,69,cb-69,2,Argentina,Sevilla FC,19.1.1984 (33),181,74,3,5,2,2,,,,,"Prefer sliding tackle (AI),Prefer long pass (AI)","Xoạc bóng (AI),Chuyền dài (AI)","铲断高手 (AI),善于长传 (AI)","슬라이딩 태클 선호 (AI),긴 패스 선호 (AI)",,
88165526,165526,15,54,46,42,31,34,36,65,28,53,54,45,67,74,60,82,47,54,57,33,48,44,75,20,75,74,72,72,15,11,20,19,15,73,Good,Cao,高,Good,상,ดี,Gabriel Paletta,G. Paletta,badged y2088,2016,serie-a,70,cb-70,2,Italy,Milan,15.2.1986 (31),190,80,3,5,1,3,Tanker,Chiến binh,重量级球员,탱커,Strong Header,Đánh đầu mạnh,强力头球,강력한 헤딩,,
88165536,165536,20,48,34,33,26,50,49,71,41,43,49,54,70,78,73,73,69,69,61,39,56,53,74,50,79,77,71,74,16,12,16,16,12,78,Low,Thấp,低,Low,하,ต่ำ,Gustavo Cabral,G. Cabral,badged y2088,2016,liga-bbva,72,cb-72,2,Argentina,Celta de Vigo,14.10.1985 (32),182,81,3,5,2,2,,,,,"Prefer sliding tackle (AI),Leadership,Strong Header","Xoạc bóng (AI),Lãnh đạo,Đánh đầu mạnh","铲断高手 (AI),领导力,强力头球","슬라이딩 태클 선호 (AI),리더쉽,강력한 헤딩",,
88165580,165580,20,28,23,24,27,25,27,22,18,54,54,62,72,76,44,60,52,31,33,40,15,16,21,62,16,19,14,43,81,71,67,79,68,81,Average,TB,中,Normal,보통,ดปานกลาง,Diego Alves,Diego Alves,badged y2088,2016,liga-bbva,74,gk-74,1,Brazil,Valencia CF,24.6.1985 (32),187,83,5,2,2,2,,,,,,,,,,
88166072,166072,24,66,35,42,21,31,49,66,19,49,52,54,61,77,50,68,63,63,60,27,56,41,71,42,82,69,89,69,16,13,16,11,10,68,Good,Cao,高,Good,상,ดี,Danilo,Danilo,badged y2088,2016,serie-a,71,cb-71,2,Brazil,Udinese,10.5.1984 (33),185,75,3,5,1,2,,,,,"Steel Body,Leadership,Prefer long pass (AI)","Cứng cỏi,Lãnh đạo,Chuyền dài (AI)","不易受伤,领导力,善于长传 (AI)","강철몸,리더쉽,긴 패스 선호 (AI)",,
88166074,166074,65,78,69,59,64,53,66,60,67,88,81,71,70,64,67,79,58,70,66,69,77,79,29,68,27,27,24,59,20,12,13,16,12,80,Average,TB,中,Normal,보통,ดปานกลาง,Bebe,Bebe,badged y2088,2016,liga-bbva,72,"st-71,rw-72,rm-72",3,Portugal,SD Eibar,12.7.1990 (27),190,83,3,5,2,1,"Tanker,Fast runner","Chiến binh,Tia chớp","重量级球员,飞翼","탱커,날쌘돌이","Prefer individual play (AI),Prefer long shot (AI)","Cá nhân (AI),Sút xa (AI)","独狼 (AI),重炮手 (AI)","개인 플레이 선호 (AI),중거리 슛 선호 (AI)",,
88166706,166706,35,50,30,36,41,26,50,78,62,70,54,50,63,70,73,78,47,64,58,36,57,49,69,30,82,79,77,82,20,10,12,16,11,76,Average,TB,中,Normal,보통,ดปานกลาง,Martin Skrtel,M. Skrtel,badged y2088,2016,barclays-premier-league,74,cb-74,2,Slovakia,Fenerbahce SK,15.12.1984 (33),191,81,2,5,2,3,Wall of Wail,Bức tường thép,抢断高手,통곡의 벽,"Prefer sliding tackle (AI),Strong Header","Xoạc bóng (AI),Đánh đầu mạnh","铲断高手 (AI),强力头球","슬라이딩 태클 선호 (AI),강력한 헤딩",,
88166708,166708,67,67,64,64,65,56,58,51,74,77,73,67,69,58,54,60,75,72,66,71,69,72,31,68,32,29,31,54,14,16,20,17,18,74,Good,Cao,高,Good,상,ดี,Alan Kasaev,A. Kasaev,badged y2088,2016,sogaz-russian-football-championship,70,"cam-70,rm-70",4,Russia,Lokomotiv Moskva,8.4.1986 (31),174,76,4,5,3,2,,,,,"Prefer individual play (AI),Prefer long shot (AI)","Cá nhân (AI),Sút xa (AI)","独狼 (AI),重炮手 (AI)","개인 플레이 선호 (AI),중거리 슛 선호 (AI)",,
88167397,167397,69,73,73,72,78,65,78,82,77,61,67,73,73,81,61,73,70,66,51,48,73,68,36,60,37,18,21,63,15,18,11,10,14,74,Good,Cao,高,Good,상,ดี,Falcao,Falcao,badged y2088,2016,barclays-premier-league,72,st-72,3,Colombia,AS Monaco,10.2.1986 (31),177,72,4,5,3,2,Dominator of the air,Chuyên gia không chiến,高空制空权,공중의 지배자,"Sharp curling shot,Strong Header","Sút xoáy,Đánh đầu mạnh","a搓射高手,强力头球","예리한 감아차기,강력한 헤딩",,
88167431,167431,68,70,72,72,58,66,49,58,70,68,73,78,74,72,76,63,78,77,78,74,77,76,75,74,69,63,66,58,19,13,18,20,15,72,Average,TB,中,Normal,보통,ดปานกลาง,Gonzalo Castro,G. Castro,badged y2088,2016,bundesliga,75,"rm-74,cm-75,cdm-72",3,Germany,Borussia Dortmund,11.6.1987 (30),172,74,4,5,2,2,Acrobatic,Nghệ sĩ,杂耍高手,아크로바틱,,,,,,
88167495,167495,16,26,16,18,14,14,45,27,18,59,63,53,79,76,46,76,45,54,49,17,45,35,30,81,13,14,13,36,83,84,88,84,86,83,Excellent,Rất cao,超高,Excellent,최상,ดดีมาก,Manuel Neuer,M. Neuer,badged y2088,2016,bundesliga,83,gk-83,1,Germany,Bayern Munchen,27.3.1986 (31),193,92,4,5,2,2,,,,,GK Long Throw,Thủ môn ném xa,GK 大力手抛球,GK 멀리 던지기,,
88167514,167514,55,76,70,73,61,60,50,66,60,74,74,64,70,68,78,69,62,69,71,74,70,68,77,50,72,75,69,70,17,11,16,19,19,75,Excellent,Rất cao,超高,Excellent,최상,ดดีมาก,Dusan Basta,D. Basta,badged y2088,2016,serie-a,72,"rm-67,rb-72",2,Serbia,Lazio,18.8.1984 (33),183,72,3,5,3,2,,,,,Prefer early cross (AI),Tạt bóng sớm (AI),斜传好手 (AI),斜传好手 (AI),,
88167549,167549,50,64,68,60,39,67,55,49,64,71,73,77,74,65,73,58,66,62,64,76,64,67,76,59,72,69,77,75,18,12,13,12,12,76,Average,TB,中,Normal,보통,ดปานกลาง,Roman Shishkin,R. Shishkin,badged y2088,2016,sogaz-russian-football-championship,70,"cdm-69,rb-70",3,Russia,Lokomotiv Moskva,27.1.1987 (30),176,73,3,5,2,2,,,,,Prefer long pass (AI),Chuyền dài (AI),善于长传 (AI),긴 패스 선호 (AI),,
88167599,167599,54,72,74,76,72,76,73,57,68,45,54,74,72,37,50,59,62,77,79,73,73,61,71,74,54,56,60,58,21,17,19,14,12,74,Good,Cao,高,Good,상,ดี,Rasmus Elm,R. Elm,badged y2088,2016,allsvenskan,70,cm-70,3,Sweden,Kalmar FF,17.3.1988 (29),184,75,4,5,2,2,,,,,"Prefer long pass (AI),Play maker (AI),Super long throw in","Chuyền dài (AI),Kiến tạo (AI),Ném biên rất xa","善于长传 (AI),组织型球员 (AI),特大力手抛球","긴 패스 선호 (AI),플레이 메이커 (AI),초장거리 드로잉",,
