pid,finishing,shotpower,curve,longshots,volleys,freekickaccuracy,penalties,headingaccuracy,positioning,sprintspeed,acceleration,agility,reactions,jumping,stamina,strength,balance,shortpassing,longpassing,crossing,ballcontrol,dribbling,tacticalawareness,vision,standingtackle,slidingtackle,marking,aggression,gkdiving,gkhandling,gkkicking,gkreflexes,gkpositioning,poten,perfcon,perfcon_vn,perfcon_cn,perfcon_id,perfcon_kr,perfcon_th,fullname,shortname,badged,season,league,overallrating,positions,skillmoves,nation,club,birthday,height,weight,leftfoot,rightfoot,attack,defence,speciality,speciality_vn,speciality_cn,speciality_kr,hidden_score,hidden_score_vn,hidden_score_cn,hidden_score_kr
"10008517",57,68,68,67,63,52,68,69,67,67,66,60,73,65,83,70,67,74,70,62,73,62,57,73,78,77,67,81,9,10,13,11,11,73,"Good","Cao","高","Good","상","ดี","Scott Parker","S. Parker","badged y2010","2010","barclays-premier-league",71,"cm-71,cdm-71,rm-68,cam-68",3,"England","West Ham United","13.10.1980(35)","175","69","3","5","2","3","","","","","Prefer sliding tackle (AI),Leadership,Prefer long shot (AI)","Xoạc bóng (AI),Lãnh đạo,Sút xa (AI)","铲断高手 (AI),领导力,重炮手 (AI)","슬라이딩 태클 선호 (AI),리더쉽,중거리 슛 선호 (AI)"
"10009676",81,74,72,73,79,64,76,72,81,82,80,77,79,73,73,66,67,68,59,68,76,76,34,76,38,34,22,68,11,13,14,15,16,81,"Good","Cao","高","Good","상","ดี","Samuel Eto'o","S. Eto'o","badged y2010","2010","serie-a",76,"st-76,rf-76,lf-76,rw-76",4,"Cameroon","Inter","10.3.1981(35)","180","75","3","5","2","2","Goal Getter,Solver","Xạ thủ,Sát thủ","进球机器,终结者","골게터,해결사","","","",""
"10013130",23,41,39,29,31,25,34,68,59,65,64,48,62,73,69,73,62,59,51,64,56,41,69,54,74,77,73,73,16,15,17,14,11,73,"Good","Cao","高","Good","상","ดี","Wes Brown","W. Brown","badged y2010","2010","barclays-premier-league",70,"cb-70,rb-67",2,"England","Manchester United","13.10.1979(36)","185","75","3","5","2","3","","","","","Glass Body,Prefer sliding tackle (AI)","Dễ chấn thương,Xoạc bóng (AI)","玻璃人,铲断高手 (AI)","유리몸,슬라이딩 태클 선호 (AI)"
"10013690",74,70,68,67,73,62,77,67,71,76,73,74,79,63,72,59,72,66,37,63,73,71,40,67,24,21,33,48,13,17,16,12,17,75,"Good","Cao","高","Good","상","ดี","Andrew Johnson","A. Johnson","badged y2010","2010","football-league-championship",71,"st-71,cf-71,rf-71",3,"England","Fulham","10.2.1981(35)","170","64","3","5","2","2","","","","","Diver,Glass Body","Ăn vạ,Dễ chấn thương","假摔,玻璃人","다이버,유리몸"
"10013732",44,56,42,33,51,31,49,85,37,62,56,46,72,82,67,80,75,61,61,51,61,43,78,58,82,79,79,82,16,9,10,11,17,81,"Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","John Terry","J. Terry","badged y2010","2010","barclays-premier-league",77,"cb-77,sw-78",2,"England","Chelsea","7.12.1980(35)","187","90","3","5","2","3","Tanker,Wall of Wail,Dominator of the air","Chiến binh,Bức tường thép,Chuyên gia không chiến","重量级球员,抢断高手,高空制空权","탱커,통곡의 벽,공중의 지배자","Leadership,Short tempered,Strong Header","Lãnh đạo,Tranh cãi trọng tài,Đánh đầu mạnh","领导力,与裁判争论,强力头球","리더쉽,다혈질,강력한 헤딩"
"10013743",73,87,77,81,73,77,74,67,77,73,71,56,78,62,78,74,75,81,80,79,81,68,62,78,67,65,62,77,16,17,16,13,9,82,"Good","Cao","高","Good","상","ดี","Steven Gerrard","S. Gerrard","badged y2010","2010","barclays-premier-league",76,"cam-76,cm-77,rm-76,lm-76",3,"England","Liverpool","30.5.1980(36)","183","83","4","5","2","2","Perfect Midfielder,Delivery cross,Cannon Shooter,Maestro","Nhạc trưởng,Tạt bóng,Đại pháo,Bậc thầy","完美的中场大师,传中高手,远射高手,节奏大师","완벽한 미드필더,택배 크로스,캐논 슈터,마에스트로","Leadership,Prefer long pass (AI),Prefer long shot (AI),Play maker (AI)","Lãnh đạo,Chuyền dài (AI),Sút xa (AI),Kiến tạo (AI)","领导力,善于长传 (AI),重炮手 (AI),组织型球员 (AI)","리더쉽,긴 패스 선호 (AI),중거리 슛 선호 (AI),플레이 메이커 (AI)"
"10021146",58,74,59,75,62,71,71,67,67,67,64,54,73,66,75,72,71,79,78,72,73,67,81,78,76,72,74,67,16,15,14,12,17,78,"Good","Cao","高","Good","상","ดี","Michael Carrick","M. Carrick","badged y2010","2010","barclays-premier-league",74,"cm-74,cdm-75,cam-71",2,"England","Manchester United","28.7.1981(35)","185","74","4","5","1","2","Vacuum Cleaner,Maestro","Máy quét,Bậc thầy","清道夫,节奏大师","진공 청소기,마에스트로","Play maker (AI)","Kiến tạo (AI)","组织型球员 (AI)","플레이 메이커 (AI)"
"10024248",59,72,69,74,69,72,71,50,70,66,69,67,69,59,68,62,65,81,81,73,77,73,63,81,63,60,62,67,11,11,13,11,12,76,"Good","Cao","高","Good","상","ดี","David Pizarro","D. Pizarro","badged y2010","2010","serie-a",74,"cm-74,cam-74,cdm-70",3,"Chile","Roma","11.9.1979(37)","170","65","3","5","1","2","Maestro","Bậc thầy","节奏大师","마에스트로","Prefer long pass (AI),Prefer long shot (AI),Play maker (AI)","Chuyền dài (AI),Sút xa (AI),Kiến tạo (AI)","善于长传 (AI),重炮手 (AI),组织型球员 (AI)","긴 패스 선호 (AI),중거리 슛 선호 (AI),플레이 메이커 (AI)"
"10030110",78,79,67,68,82,64,68,76,69,65,64,71,76,77,56,70,72,77,63,69,79,75,32,78,25,20,15,56,17,10,12,17,11,79,"Average","TB","中","Normal","보통","ดปานกลาง","Dimitar Berbatov","D. Berbatov","badged y2010","2010","barclays-premier-league",74,"st-74,cf-74",4,"Bulgaria","Manchester United","30.1.1981(35)","189","80","3","5","1","1","Solver","Sát thủ","终结者","해결사","Prefer main feet,Sharp curling shot,Impressive Skill","Tránh sai chân thuận,Sút xoáy,Tinh tế","善用惯用脚,a搓射高手,花式大师","주발 선호,예리한 감아차기,화려한 개인기"
"10034079",49,70,62,54,58,53,64,63,69,78,78,75,77,70,80,63,67,73,72,77,74,71,74,67,79,83,72,71,16,11,16,10,10,79,"Good","Cao","高","Good","상","ดี","Ashley Cole","A. Cole","badged y2010","2010","barclays-premier-league",76,"lwb-76,lb-76",3,"England","Chelsea","20.12.1980(35)","176","67","5","3","3","2","Wall of Wail","Bức tường thép","抢断高手","통곡의 벽","Diver,Short tempered","Ăn vạ,Tranh cãi trọng tài","假摔,与裁判争论","다이버,다혈질"
"10045504",76,75,73,74,76,75,74,73,73,68,67,70,77,65,63,67,69,72,62,62,74,71,42,67,24,27,18,59,31,28,35,31,32,75,"Average","TB","中","Normal","보통","ดปานกลาง","Mladen Petric","M. Petric","badged y2010","2010","bundesliga",73,"st-73,cf-72,cam-71",3,"Croatia","Hamburger SV","1.1.1981(35)","184","80","5","4","2","1","","","","","Prefer long shot (AI),Outside shooting","Sút xa (AI),Sút má ngoài","重炮手 (AI),外脚背射门","중거리 슛 선호 (AI),아웃사이드 슈팅"
"10048940",15,22,12,14,19,21,15,21,16,49,43,46,70,72,45,60,56,26,41,21,25,15,24,43,16,15,14,53,78,73,69,79,78,81,"Good","Cao","高","Good","상","ดี","Petr Cech","P. Cech","badged y2010","2010","barclays-premier-league",75,"gk-75",1,"Czech Republic","Chelsea","20.5.1982(34)","196","91","5","3","2","2","","","","","GK Swift punching,GK Long Throw","Đấm bóng,Thủ môn ném xa","GK 敏捷的拳击球,GK 大力手抛球","GK 날렵한 펀칭,GK 멀리 던지기"
"10050542",82,79,57,74,78,64,67,62,73,75,76,77,79,63,71,58,71,61,37,50,73,75,20,64,21,13,24,57,10,16,11,15,12,75,"Good","Cao","高","Good","상","ดี","Jermain Defoe","J. Defoe","badged y2010","2010","barclays-premier-league",73,"st-73",2,"England","Tottenham Hotspur","7.10.1982(34)","171","65","3","5","2","2","Goal Getter","Xạ thủ","进球机器","골게터","Prefer individual play (AI)","Cá nhân (AI)","独狼 (AI)","개인 플레이 선호 (AI)"
"10050598",81,75,63,67,69,63,67,73,77,79,79,73,79,71,61,70,69,59,31,60,67,67,22,61,39,33,24,62,11,11,15,11,9,76,"Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","Darren Bent","D. Bent","badged y2010","2010","barclays-premier-league",74,"st-74,rf-71,cf-71",3,"England","Sunderland","6.2.1984(32)","180","73","3","5","1","1","Solver","Sát thủ","终结者","해결사","","","",""
"10050713",22,22,35,31,39,23,35,81,38,66,62,45,67,78,64,76,66,61,47,40,56,39,60,55,77,72,73,75,13,13,11,11,14,74,"Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","Matthew Upson","M. Upson","badged y2010","2010","barclays-premier-league",71,"cb-71,lb-64",2,"England","West Ham United","18.4.1979(37)","185","72","5","3","2","2","","","","","Leadership,Strong Header","Lãnh đạo,Đánh đầu mạnh","领导力,强力头球","리더쉽,강력한 헤딩"
"10051257",73,71,54,66,75,46,70,77,71,62,56,60,78,77,70,70,73,69,59,54,74,71,22,68,23,21,28,75,15,16,10,16,12,73,"Average","TB","中","Normal","보통","ดปานกลาง","Peter Crouch","P. Crouch","badged y2010","2010","barclays-premier-league",71,"st-71,cf-70",3,"England","Tottenham Hotspur","30.1.1981(35)","201","79","3","5","2","2","Dominator of the air","Chuyên gia không chiến","高空制空权","공중의 지배자","Sharp curling shot","Sút xoáy","a搓射高手","예리한 감아차기"
"10053353",22,45,28,23,21,43,20,73,52,63,59,59,70,73,67,73,66,69,59,32,57,33,73,59,73,72,72,68,12,9,14,14,13,72,"Good","Cao","高","Good","상","ดี","Roger Johnson","R. Johnson","badged y2010","2010","football-league-championship",71,"cb-71,rb-65",2,"England","Birmingham City","28.4.1983(33)","191","70","3","5","2","2","","","","","Steel Body,Strong Header","Cứng cỏi,Đánh đầu mạnh","不易受伤,强力头球","강철몸,강력한 헤딩"
"10053436",75,72,66,72,69,71,73,74,74,70,68,67,72,78,67,76,77,62,52,57,73,67,34,66,37,28,28,62,9,15,16,10,13,74,"Average","TB","中","Normal","보통","ดปานกลาง","Bobby Zamora","B. Zamora","badged y2010","2010","football-league-championship",72,"st-72,cf-70",3,"England","Fulham","16.1.1981(35)","183","80","5","4","1","2","","","","","Strong Header","Đánh đầu mạnh","强力头球","강력한 헤딩"
"10053914",30,63,56,50,58,31,57,73,48,67,63,46,72,70,62,73,67,67,67,64,62,48,77,67,74,73,77,72,32,33,37,33,32,78,"Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","Phil Jagielka","P. Jagielka","badged y2010","2010","barclays-premier-league",73,"cb-73,cdm-70,rb-70,cm-63",2,"England","Everton","17.8.1982(34)","180","87","3","5","2","3","","","","","Prefer sliding tackle (AI),Leadership,Prefer long pass (AI),Prefer long shot (AI)","Xoạc bóng (AI),Lãnh đạo,Chuyền dài (AI),Sút xa (AI)","铲断高手 (AI),领导力,善于长传 (AI),重炮手 (AI)","슬라이딩 태클 선호 (AI),리더쉽,긴 패스 선호 (AI),중거리 슛 선호 (AI)"
"10054013",67,70,73,71,74,78,71,65,68,71,73,71,72,54,69,62,70,72,67,79,74,76,50,74,37,35,28,45,12,14,17,11,17,77,"Average","TB","中","Normal","보통","ดปานกลาง","Stewart Downing","S. Downing","badged y2010","2010","barclays-premier-league",72,"lw-72,lm-72,cm-68,rm-72",3,"England","Aston Villa","22.7.1984(32)","180","64","5","3","2","2","Delivery cross","Tạt bóng","传中高手","택배 크로스","Prefer early cross (AI)","Tạt bóng sớm (AI)","斜传好手 (AI)","斜传好手 (AI)"
"10054033",56,85,58,72,71,67,64,69,71,64,58,62,67,68,70,79,77,74,79,63,75,67,64,75,70,64,64,73,12,10,13,13,11,74,"Average","TB","中","Normal","보통","ดปานกลาง","Tom Huddlestone","T. Huddlestone","badged y2010","2010","barclays-premier-league",72,"cm-72,cdm-70,cb-68,cam-70",3,"England","Tottenham Hotspur","28.12.1986(29)","190","94","4","5","1","2","Tanker","Chiến binh","重量级球员","탱커","Prefer long pass (AI),Prefer long shot (AI)","Chuyền dài (AI),Sút xa (AI)","善于长传 (AI),重炮手 (AI)","긴 패스 선호 (AI),중거리 슛 선호 (AI)"
"10101880",12,26,17,12,14,12,21,11,15,43,47,41,65,69,59,66,56,26,16,20,17,12,22,47,14,22,14,52,73,67,71,76,67,76,"Average","TB","中","Normal","보통","ดปานกลาง","Rob Green","R. Green","badged y2010","2010","barclays-premier-league",70,"gk-70",1,"England","West Ham United","18.1.1980(36)","188","93","3","5","2","2","","","","","","","",""
"10105318",67,71,73,77,62,67,72,53,73,66,70,70,62,50,66,58,59,72,63,72,77,75,37,73,49,51,34,56,11,9,11,13,16,73,"Good","Cao","高","Good","상","ดี","Jaime Valdes","J. Valdes","badged y2010","2010","liga-portuguesa",71,"cam-71,lf-71,rf-71,lm-71",4,"Chile","Sporting CP","11.1.1981(35)","175","69","4","5","3","1","","","","","Impressive Skill,Prefer long shot (AI)","Tinh tế,Sút xa (AI)","花式大师,重炮手 (AI)","화려한 개인기,중거리 슛 선호 (AI)"
"10111661",13,29,13,14,12,14,28,15,16,43,42,61,62,63,49,52,63,35,28,14,24,12,24,48,13,14,15,52,79,72,61,83,68,79,"Average","TB","中","Normal","보통","ดปานกลาง","Carlos Idriss Kameni","C. Idriss Kameni","badged y2010","2010","liga-bbva",73,"gk-73",1,"Cameroon","RCD Espanyol","18.2.1984(32)","186","86","3","5","2","2","","","","","GK Assist in Offense (AI)","Lao lên tham gia phạt góc (AI)","GK 参与进攻 (AI)","GK 공격 가담 (AI)"
"10112244",62,66,68,65,60,62,67,54,63,70,69,71,67,64,73,66,56,74,69,73,75,70,50,75,48,42,49,62,9,11,11,11,10,75,"Average","TB","中","Normal","보통","ดปานกลาง","Jaroslav Plasil","J. Plasil","badged y2010","2010","ligue-1",70,"lm-70,rm-70,cam-70,cf-68",3,"Czech Republic","Bordeaux","5.1.1982(34)","182","72","4","5","2","2","","","","","","","",""
"10120304",56,69,48,50,56,62,50,68,64,72,72,71,73,69,82,73,76,73,63,57,69,62,77,69,77,71,72,73,17,11,11,17,9,78,"Average","TB","中","Normal","보통","ดปานกลาง","Jean II Makoun","J. II Makoun","badged y2010","2010","ligue-1",72,"cdm-72,cm-68",2,"Cameroon","Olympique Lyon","29.5.1983(33)","173","69","4","5","2","2","","","","","","","",""
"10120312",22,56,23,22,23,13,33,78,33,65,62,59,71,77,64,78,73,53,65,20,58,18,72,57,75,73,73,77,11,9,9,16,15,73,"Good","Cao","高","Good","상","ดี","Michael Dawson","M. Dawson","badged y2010","2010","barclays-premier-league",72,"cb-72",2,"England","Tottenham Hotspur","18.11.1983(32)","187","79","3","5","2","3","","","","","Prefer sliding tackle (AI),Short tempered,Strong Header","Xoạc bóng (AI),Tranh cãi trọng tài,Đánh đầu mạnh","铲断高手 (AI),与裁判争论,强力头球","슬라이딩 태클 선호 (AI),다혈질,강력한 헤딩"
"10137782",63,67,72,67,61,50,44,68,64,78,75,72,66,70,72,74,73,68,63,77,73,76,67,62,75,77,74,67,15,10,10,10,9,77,"Average","TB","中","Normal","보통","ดปานกลาง","Glen Johnson","G. Johnson","badged y2010","2010","barclays-premier-league",72,"rwb-72,rb-72,rm-70,lb-72",3,"England","Liverpool","23.8.1984(32)","182","76","4","5","3","1","","","","","Prefer long shot (AI)","Sút xa (AI)","重炮手 (AI)","중거리 슛 선호 (AI)"
"10138412",64,79,73,78,71,72,71,62,69,73,73,71,75,57,76,70,68,76,75,80,75,74,67,75,66,67,64,63,11,9,14,9,12,79,"Good","Cao","高","Good","상","ดี","James Milner ","J. Milner ","badged y2010","2010","barclays-premier-league",73,"cm-73,rm-74,rw-73,lw-73",3,"England","Manchester City","4.1.1986(30)","176","70","4","5","3","3","Delivery cross","Tạt bóng","传中高手","택배 크로스","Steel Body,Prefer long shot (AI)","Cứng cỏi,Sút xa (AI)","不易受伤,重炮手 (AI)","강철몸,중거리 슛 선호 (AI)"
"10138449",77,77,75,80,79,68,81,55,78,78,77,76,79,59,61,62,73,79,72,74,85,81,33,79,23,22,22,37,11,17,17,11,12,83,"Good","Cao","高","Good","상","ดี","Kaka","Kaka","badged y2010","2010","liga-bbva",79,"cam-79,cf-79,lf-79,rf-79",4,"Brazil","Real Madrid","22.4.1982(34)","186","77","4","5","3","2","Technician","Vũ công","控球大师","테크니션","Glass Body,Sharp curling shot","Dễ chấn thương,Sút xoáy","玻璃人,a搓射高手","유리몸,예리한 감아차기"
"10138726",59,68,39,51,56,61,56,80,37,67,65,55,72,79,65,77,67,69,61,70,59,53,74,66,71,70,76,77,9,9,14,10,17,77,"Average","TB","中","Normal","보통","ดปานกลาง","Joleon Lescott","J. Lescott","badged y2010","2010","barclays-premier-league",73,"cb-73,lb-69",2,"England","Manchester City","16.8.1982(34)","188","83","5","3","2","2","","","","","Prefer sliding tackle (AI),Strong Header","Xoạc bóng (AI),Đánh đầu mạnh","铲断高手 (AI),强力头球","슬라이딩 태클 선호 (AI),강력한 헤딩"
"10148138",78,75,57,70,72,61,74,69,74,76,78,73,78,59,85,68,72,70,52,74,68,74,54,67,26,24,22,74,10,14,11,9,9,75,"Good","Cao","高","Good","상","ดี","Ivica Olic","I. Olic","badged y2010","2010","bundesliga",73,"st-73,lf-73,cf-73,cam-71",3,"Croatia","Bayern Munchen","14.9.1979(37)","182","85","5","4","3","3","Two hearts","Người không phổi","跑不死","두개의 심장","","","",""
"10150278",11,31,11,14,11,14,28,15,17,55,39,41,71,62,41,62,43,22,24,12,22,12,26,28,12,11,11,49,73,72,62,76,74,75,"Average","TB","中","Normal","보통","ดปานกลาง","Jaroslav Drobny","J. Drobny","badged y2010","2010","bundesliga",72,"gk-72",1,"Czech Republic","Hamburger SV","18.10.1979(36)","192","90","2","5","2","2","","","","","","","",""
"10150724",12,26,19,21,13,11,50,13,16,51,49,55,73,68,55,54,62,24,35,12,22,14,26,43,12,11,12,49,75,72,72,78,73,79,"Good","Cao","高","Good","상","ดี","Joe Hart","J. Hart","badged y2010","2010","barclays-premier-league",74,"gk-74",1,"England","Manchester City","19.4.1987(29)","191","84","3","5","2","2","","","","","","","",""
"10152039",54,78,56,74,37,68,60,79,40,66,65,49,64,79,69,76,68,64,75,55,62,56,76,67,79,77,75,75,16,12,16,16,16,78,"Good","Cao","高","Good","상","ดี","Daniel Agger","D. Agger","badged y2010","2010","barclays-premier-league",74,"cb-74,lb-70",2,"Denmark","Liverpool","12.12.1984(31)","191","79","5","3","2","2","","","","","Long Throw In,Glass Body,Prefer long pass (AI),Prefer long shot (AI)","Ném biên xa,Dễ chấn thương,Chuyền dài (AI),Sút xa (AI)","大力手抛球,玻璃人,善于长传 (AI),重炮手 (AI)","장거리 드로잉,유리몸,긴 패스 선호 (AI),중거리 슛 선호 (AI)"
"10152747",62,56,57,52,63,50,56,28,72,85,83,79,76,49,78,53,69,70,50,72,79,81,35,72,24,16,20,52,16,10,10,13,17,77,"Good","Cao","高","Good","상","ดี","Aaron Lennon","A. Lennon","badged y2010","2010","barclays-premier-league",74,"rw-74,rm-74,lw-74,lm-74",3,"England","Tottenham Hotspur","16.4.1987(29)","165","72","3","5","3","2","Acrobatic,Technician,Fast runner","Nghệ sĩ,Vũ công,Tia chớp","杂耍高手,控球大师,飞翼","아크로바틱,테크니션,날쌘돌이","","","",""
"10152908",67,72,75,69,67,76,53,39,67,82,83,75,67,45,66,45,57,67,62,80,77,79,28,69,30,42,22,39,17,12,16,16,17,79,"Good","Cao","高","Good","상","ดี","Ashley Young","A. Young","badged y2010","2010","barclays-premier-league",73,"lw-73,rw-73,lm-73,cam-71",4,"England","Aston Villa","9.7.1985(31)","175","65","3","5","3","2","Delivery cross,Fast runner","Tạt bóng,Tia chớp","传中高手,飞翼","택배 크로스,날쌘돌이","Diver","Ăn vạ","假摔","다이버"
"10157492",62,66,65,65,65,53,48,58,65,68,63,76,63,54,62,52,68,76,73,67,79,80,28,68,19,23,27,39,16,13,9,13,11,80,"Average","TB","中","Normal","보통","ดปานกลาง","Jorge Valdivia","J. Valdivia","badged y2010","2010","",71,"cam-71,cf-69,lw-70",5,"Chile","Rest of the World","19.10.1983(32)","173","71","4","5","2","1","Technician","Vũ công","控球大师","테크니션","Prefer individual play (AI),Short tempered,Impressive Skill","Cá nhân (AI),Tranh cãi trọng tài,Tinh tế","独狼 (AI),与裁判争论,花式大师","개인 플레이 선호 (AI),다혈질,화려한 개인기"
"10157503",44,63,46,44,51,36,39,71,56,66,67,60,77,74,75,74,72,72,71,53,72,64,82,72,75,72,74,79,11,15,17,15,14,78,"Good","Cao","高","Good","상","ดี","Alexandre Song","A. Song","badged y2010","2010","barclays-premier-league",74,"cdm-74,cm-69,cb-74,rb-71",2,"Cameroon","Arsenal","9.9.1987(29)","182","75","3","5","2","2","Vacuum Cleaner","Máy quét","清道夫","진공 청소기","","","",""
"10158351",69,79,67,75,74,68,67,54,64,79,79,64,65,61,66,51,62,62,63,73,74,69,33,69,21,19,21,45,11,13,15,16,16,77,"Average","TB","中","Normal","보통","ดปานกลาง","Mark Gonzalez","M. Gonzalez","badged y2010","2010","sogaz-russian-football-championship",70,"lw-70,lm-69,cam-68",4,"Chile","CSKA Moskva","10.7.1984(32)","176","74","5","4","2","1","","","","","Glass Body,Impressive Skill,Prefer long shot (AI)","Dễ chấn thương,Tinh tế,Sút xa (AI)","玻璃人,花式大师,重炮手 (AI)","유리몸,화려한 개인기,중거리 슛 선호 (AI)"
"10163631",51,75,64,73,61,70,62,66,59,71,68,58,69,66,73,60,66,73,71,73,73,68,69,67,73,73,75,67,11,17,13,15,16,75,"Good","Cao","高","Good","상","ดี","Leighton Baines","L. Baines","badged y2010","2010","barclays-premier-league",71,"lb-71,lwb-71,lw-67,lm-68",3,"England","Everton","11.12.1984(31)","170","70","5","3","3","2","","","","","Prefer early cross (AI),Prefer long shot (AI)","Tạt bóng sớm (AI),Sút xa (AI)","斜传好手 (AI),重炮手 (AI)","斜传好手 (AI),중거리 슛 선호 (AI)"
"10164468",65,56,45,55,61,28,36,76,39,68,62,52,71,68,70,71,62,61,50,28,56,49,74,58,74,75,72,71,9,15,12,15,9,77,"Good","Cao","高","Good","상","ดี","Gary Cahill","G. Cahill","badged y2010","2010","football-league-championship",71,"cb-71,cdm-66",2,"England","Bolton Wanderers","19.12.1985(30)","188","71","4","5","2","2","","","","","Strong Header","Đánh đầu mạnh","强力头球","강력한 헤딩"
"10164859",71,68,69,62,67,56,60,48,69,85,85,77,72,53,67,60,68,65,50,73,73,78,28,67,37,38,36,56,14,11,12,11,12,78,"Average","TB","中","Normal","보통","ดปานกลาง","Theo Walcott","T. Walcott","badged y2010","2010","barclays-premier-league",73,"rw-73,rm-72,st-68,lw-73",3,"England","Arsenal","16.3.1989(27)","176","67","3","5","3","1","Technician,Fast runner","Vũ công,Tia chớp","控球大师,飞翼","테크니션,날쌘돌이","Glass Body","Dễ chấn thương","玻璃人","유리몸"
"10165191",73,72,59,62,71,62,67,71,72,78,76,67,70,77,66,76,68,59,43,60,66,69,36,53,13,33,16,66,15,17,17,15,17,75,"Low","Thấp","低","Low","하","ต่ำ","Cameron Jerome","C. Jerome","badged y2010","2010","football-league-championship",70,"st-70,rf-68",3,"England","Birmingham City","14.10.1986(29)","185","86","3","5","2","3","","","","","","","",""
"10165740",68,70,64,70,62,68,60,41,74,77,77,71,72,50,65,57,61,71,65,76,76,78,50,73,28,24,32,56,11,9,16,12,16,77,"Good","Cao","高","Good","상","ดี","Adam Johnson","A. Johnson","badged y2010","2010","barclays-premier-league",74,"lw-74,lm-73,rm-73,rw-74",3,"England","Manchester City","14.7.1987(29)","175","66","5","4","2","2","","","","","","","",""
"10167397",81,71,73,69,79,69,74,78,79,73,72,70,75,79,71,65,69,68,65,62,71,72,39,76,40,21,18,62,13,16,10,9,12,79,"Excellent","Rất cao","超高","Excellent","최상","ดดีมาก","Falcao","Falcao","badged y2010","2010","liga-portuguesa",74,"st-74,cf-73,rf-73,lf-73",4,"Colombia","FC Porto","10.2.1986(30)","177","72","5","5","3","2","","","","","Sharp curling shot","Sút xoáy","a搓射高手","예리한 감아차기"
"10167706",73,71,62,64,68,31,69,80,76,73,68,62,75,80,70,73,65,68,54,72,70,67,34,64,43,42,50,62,16,10,10,16,11,77,"Low","Thấp","低","Low","하","ต่ำ","Nicklas Bendtner","N. Bendtner","badged y2010","2010","barclays-premier-league",72,"st-72,cf-70,rw-69,lw-69",3,"Denmark","Arsenal","16.1.1988(28)","194","84","3","5","2","1","","","","","Sharp curling shot,Strong Header","Sút xoáy,Đánh đầu mạnh","a搓射高手,强力头球","예리한 감아차기,강력한 헤딩"
"10167905",68,76,68,73,62,62,57,56,76,79,79,74,75,58,73,71,76,67,56,79,78,78,48,74,48,42,37,71,17,13,12,10,10,79,"Good","Cao","高","Good","상","ดี","Antonio Valencia","A. Valencia","badged y2010","2010","barclays-premier-league",75,"rw-75,rm-74,cam-73,cf-74",3,"Ecuador","Manchester United","4.8.1985(31)","181","73","3","5","2","3","Technician","Vũ công","控球大师","테크니션","Prefer main feet,Prefer long shot (AI)","Tránh sai chân thuận,Sút xa (AI)","善用惯用脚,重炮手 (AI)","주발 선호,중거리 슛 선호 (AI)"
"10168565",71,73,62,71,69,64,67,70,73,70,72,71,73,73,64,67,67,61,55,69,69,73,41,65,39,34,32,64,9,11,11,11,11,73,"Low","Thấp","低","Low","하","ต่ำ","Hugo Rodallega","H. Rodallega","badged y2010","2010","football-league-1",70,"st-70,cf-70,cam-68,lw-69",3,"Colombia","Wigan Athletic","25.7.1985(31)","181","72","3","5","3","1","","","","","Impressive Skill","Tinh tế","花式大师","화려한 개인기"
"10168651",69,74,79,77,70,75,71,46,69,65,66,69,72,54,75,68,64,76,72,73,75,71,62,73,63,61,49,58,16,14,15,12,9,76,"Good","Cao","高","Good","상","ดี","Ivan Rakitic","I. Rakitic","badged y2010","2010","bundesliga",72,"cm-72,cdm-67,lm-71,cam-72",3,"Croatia","FC Schalke 04","10.3.1988(28)","184","77","3","5","2","2","","","","","Sharp curling shot,Impressive Skill,Prefer long shot (AI)","Sút xoáy,Tinh tế,Sút xa (AI)","a搓射高手,花式大师,重炮手 (AI)","예리한 감아차기,화려한 개인기,중거리 슛 선호 (AI)"
"10169465",75,73,55,63,65,27,65,72,70,73,79,62,73,67,71,60,67,61,43,58,66,63,24,72,16,15,19,45,15,11,9,17,9,73,"Low","Thấp","低","Low","하","ต่ำ","Matt Derbyshire","M. Derbyshire","badged y2010","2010","football-league-championship",69,"st-69,cf-69",3,"England","Birmingham City","14.4.1986(30)","177","77","3","5","2","2","","","","","Sharp curling shot","Sút xoáy","a搓射高手","예리한 감아차기"
"10169721",34,57,43,29,42,31,22,78,66,75,74,57,69,82,76,81,77,61,58,56,62,60,74,53,76,75,69,79,10,17,16,11,17,77,"Average","TB","中","Normal","보통","ดปานกลาง","Micah Richards","M. Richards","badged y2010","2010","barclays-premier-league",70,"rb-70,cb-74,cdm-68",3,"England","Manchester City","24.6.1988(28)","181","83","3","5","2","2","Tanker","Chiến binh","重量级球员","탱커","Long Throw In,Prefer sliding tackle (AI),Strong Header","Ném biên xa,Xoạc bóng (AI),Đánh đầu mạnh","大力手抛球,铲断高手 (AI),强力头球","장거리 드로잉,슬라이딩 태클 선호 (AI),강력한 헤딩"
